# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,d619fd50c4d0fb46dea83bbf303af433,4.31871,7.52084,0.587567,0.258536,0.289036,0.626821,0.675805,1.3614,1.27354,1.36266
04256520,7c9e1876b1643e93f9377e1922a21892,2.74162,3.73236,0.628119,0.675916,0.67125,-0.229586,-0.199627,2.27904,1.87121,2.1676
02747177,85d8a1ad55fa646878725384d6baf445,5.4456,7.15185,0.426044,0.315794,0.59449,0.590747,0.44483,0.417063,0.538743,0.554112
03211117,6a5ff378aeb44691a3fc5ccb0f902d07,5.91397,7.21726,0.913158,-0.0903368,-0.0284646,0.591922,0.800411,0.749468,0.696074,0.854462
02747177,85d8a1ad55fa646878725384d6baf445,3.57267,9.8767,0.763782,-0.134995,-0.136894,0.641741,0.742431,0.556804,0.493343,0.465156
04256520,7c9e1876b1643e93f9377e1922a21892,4.21911,5.31533,0.563793,0.233801,0.229169,0.734436,0.594494,2.25925,1.97594,2.12951
04379243,be9a0901f9ac115d71b883b95236fc2b,4.87427,8.3702,0.898383,0.557713,0.750504,-0.202096,-0.291303,2.14778,1.69993,2.22871
04379243,460a915796f36eaa55f86bb3ad320a33,6.23807,7.79905,0.713961,0.27353,0.293039,0.464405,0.789707,4.38618,2.01953,4.39663
04379243,460a915796f36eaa55f86bb3ad320a33,5.16057,6.96246,0.853063,0.786264,0.466078,-0.163375,-0.371307,4.27352,2.58519,3.90919
03001627,9368cd9028151e1e9d51a07a5989d077,6.48618,8.85475,1.21572,0.0852603,-0.634615,0.745165,0.186339,1.38771,1.40966,1.25446
