# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
04379243,460a915796f36eaa55f86bb3ad320a33,3.61777,6.56805,0.806209,0.70017,0.693304,-0.120565,-0.120646,2.22122,1.83392,1.87673
03001627,b1da0d9aab6d2308608505d960f2a393,2.98373,5.89666,0.900091,0.734129,0.665455,-0.0572343,-0.122259,1.23256,1.04573,1.13702
03001627,b1da0d9aab6d2308608505d960f2a393,3.65734,5.72093,0.883218,0.694974,0.710837,-0.0375485,-0.101547,1.15649,1.09598,1.11743
03001627,6870fbd4a7b733b0674f1c30a8cad95a,6.12499,2.96338,0.600814,-0.409806,-0.36843,0.580379,0.599566,1.19094,0.929352,1.10396
04379243,75bb849ce0a252e72c1a544eca74c954,6.81387,4.31263,0.297995,0.551174,0.530948,0.469967,0.43981,1.42257,1.60333,1.6276
03001627,b1da0d9aab6d2308608505d960f2a393,4.71016,2.81512,0.932668,0.518089,0.500315,0.482768,0.498201,1.04225,1.01611,0.95231
03001627,6870fbd4a7b733b0674f1c30a8cad95a,3.43658,7.34951,0.713868,0.0304914,0.121812,0.716371,0.686327,1.15948,0.943748,1.19367
03001627,6870fbd4a7b733b0674f1c30a8cad95a,5.79483,2.13102,0.591574,-0.292361,-0.320191,0.621327,0.652653,1.12766,0.981785,1.09876
03001627,b1da0d9aab6d2308608505d960f2a393,3.9056,4.03763,1.03879,-0.00584359,-0.0367774,0.655174,0.75456,0.987609,1.09379,1.08976
04379243,e20f1fff2b84f8ea71ba8e8bdf40d1ea,6.81092,4.32601,1.19625,-0.069159,0.0658571,0.713358,-0.694262,1.42603,1.806,1.32143
03001627,6870fbd4a7b733b0674f1c30a8cad95a,4.8232,5.79096,0.614652,0.736361,0.675893,-0.0106947,-0.0287473,1.09984,0.982319,1.38033
04379243,460a915796f36eaa55f86bb3ad320a33,3.71143,5.03141,0.901046,0.51112,0.310037,-0.488015,-0.635983,3.70006,2.10394,4.81593
04379243,8a2598fefd4a81e9c7b11e86284a2e,1.23456,3.72469,1.7031,0.375982,-0.339991,0.61896,-0.599943,1.72013,2.00908,1.74543
04379243,e20f1fff2b84f8ea71ba8e8bdf40d1ea,2.77949,4.28932,0.824936,0.815143,0.341989,0.447387,-0.13576,6.68581,4.81644,8.16642
