# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02871439,c214e1d190cb87362a9cd5247487b619,2.6095,2.12886,1.6895,0.635301,0.610715,-0.347413,-0.320505,1.25798,1.24162,1.28481
03001627,9368cd9028151e1e9d51a07a5989d077,4.18913,1.70562,0.376861,0.593799,0.564928,-0.396009,-0.414048,1.36909,1.29848,1.44582
04256520,330d44833e1b4b168b38796afe7ee552,4.91496,1.33847,0.320632,0.680587,0.682233,0.184722,0.19297,2.07053,2.09557,2.12162
03001627,95d082c78ea0b1befe52ffd0e748a1ab,6.07662,6.43056,0.359849,-0.175532,-0.191008,0.666044,0.699349,1.2713,1.06788,1.19761
02933112,1c898677c5b4291c847857e42f50ec6e,5.46068,5.98071,0.675108,-0.144779,-0.185753,0.690237,0.684185,1.18604,1.35812,1.30953
04379243,4d2f7c689e77df6b6dc1766995c17a41,3.13658,2.23194,0.230788,-0.190041,-0.149534,0.694014,0.678136,2.13502,1.55585,2.31294
03001627,3289bcc9bf8f5dab48d8ff57878739ca,6.12911,1.72804,0.506851,0.611344,0.605462,-0.364406,-0.356207,0.718555,0.803204,0.759891
03001627,3289bcc9bf8f5dab48d8ff57878739ca,6.24404,2.22327,0.527465,0.258443,0.328973,0.573676,0.704188,2.25387,0.859259,2.3703
02747177,85d8a1ad55fa646878725384d6baf445,6.00779,2.88832,0.223233,-0.282791,-0.17222,0.603144,0.725663,0.525296,0.485585,0.464147
02818832,4dbd37cb85686dea674ce64e4bf77aec,2.85783,3.70846,0.562697,-0.441617,-0.408501,0.588567,0.540083,2.78171,2.39347,2.65298
02747177,85d8a1ad55fa646878725384d6baf445,3.93088,4.72456,0.374991,-0.454874,-0.5001,0.517418,0.524661,0.88942,0.797321,0.809304
02747177,85d8a1ad55fa646878725384d6baf445,5.03955,2.30301,0.272474,0.736668,0.614117,0.180687,0.218018,0.55183,0.509704,0.493649
02933112,40d4200a071b555c5588a2543ef0b0b4,4.93862,4.95167,0.615713,0.588231,0.625506,0.378919,0.345176,1.46273,1.45344,1.47031
02808440,bf8e5bbe0e0938d98afd316e82119b42,7.45128,5.86599,0.296112,0.354102,0.336241,0.558285,0.670725,1.87938,2.0864,1.85223
04379243,aad4591952dd151189485cd87f37f89f,3.95423,5.52329,0.399776,0.534443,0.829839,-0.1228,-0.103236,1.28741,1.11174,1.01729
