# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,a3acfe6f313ab881bb088904f7cb154,3.96768,7.41369,0.344946,-0.221621,-0.195923,0.691995,0.658514,1.06701,1.06625,1.05038
03001627,1f65075818c1d832c05575120a46cd3b,3.67337,6.39292,0.373243,0.527557,0.539602,-0.497771,-0.427479,0.931252,1.05855,1.01482
03001627,1f65075818c1d832c05575120a46cd3b,4.01396,3.60218,0.572006,-0.147956,-0.109563,0.737455,0.649819,0.956338,1.00367,0.923428
03001627,a3acfe6f313ab881bb088904f7cb154,3.32145,3.26683,0.67013,-0.390984,-0.306245,0.650304,0.574849,1.06684,1.09471,1.12847
04379243,90446c710f3495f4e90047543e308ba1,3.95448,2.90628,0.715793,0.5917,0.56124,0.417658,0.400578,1.90849,1.75376,1.76171
04379243,90446c710f3495f4e90047543e308ba1,4.58738,6.78942,0.30986,0.710797,0.673577,-0.150997,-0.135136,1.97864,1.69581,1.8184
03001627,1f65075818c1d832c05575120a46cd3b,4.36298,2.23281,0.756902,0.69323,0.63552,0.270071,0.206415,1.04141,1.03891,1.04464
03001627,1f65075818c1d832c05575120a46cd3b,3.92791,6.46448,0.827385,0.219241,0.742391,-0.603266,-0.191987,0.941218,0.994224,1.05593
03001627,1f65075818c1d832c05575120a46cd3b,3.5526,2.27841,0.768282,0.687991,0.689063,-0.0724933,-0.215884,1.07917,1.07274,0.997347
03001627,1f65075818c1d832c05575120a46cd3b,3.98753,6.90788,0.284622,-0.0546876,-0.252966,0.658569,0.706615,1.58212,1.11705,2.83755
03001627,1f65075818c1d832c05575120a46cd3b,4.64753,7.23306,0.644027,-0.344763,0.219483,0.0675816,0.910164,0.987812,0.978907,1.04068
