# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,804c35699b163b7756bc5724b6282816,2.58175,6.77959,0.656537,0.483845,0.543103,-0.495913,-0.474345,1.27064,1.17204,1.24885
04379243,4c5bc4f3d5a37c6dca9d5f70cc5f6d22,2.98966,5.75569,0.431949,0.433895,0.446829,0.491811,0.608441,1.98062,1.99775,2.32028
03001627,804c35699b163b7756bc5724b6282816,2.70942,5.00477,0.588525,0.664046,0.583595,-0.318361,-0.342207,1.29562,1.07795,1.3244
02933112,8994e11588b62bdfed208c42f7ada5c4,1.16997,4.48144,0.613865,0.55167,0.67924,-0.306651,-0.374511,4.84292,2.55754,3.39986
03001627,7fa4db28bd803691c91adfee365fdcaf,2.30507,5.60934,0.429622,-0.415953,-0.41016,0.591195,0.556094,1.11463,1.34144,1.1999
02747177,93d5f21e94ac5fb68a606c63493ddb7c,0.798498,7.03783,0.397393,0.548446,0.578395,-0.432672,-0.421262,0.673309,0.576976,0.680519
03761084,8d94838d6ad21411df3a1b0d597ce76e,3.82668,1.85953,0.462553,0.65339,0.740003,0.0920198,0.130419,0.919404,1.16636,1.107
03337140,58f68e07e47eac944c3aee8e9d3a6ffa,1.40517,3.08817,0.714839,0.608407,0.484623,-0.450712,-0.437995,0.964656,1.19576,1.34214
03761084,5b2633d960419bb2e5bf1ab8e7d0b,0.378592,6.77212,1.19199,0.368641,-0.0955314,0.650588,0.657049,0.8834,0.929595,0.772842
03991062,d7ec18a98781e5a444175b4dddf5be08,1.16883,3.45743,1.0299,0.468754,0.710749,-0.262415,-0.454142,2.55896,2.32433,2.56159
03046257,9d7439534373886fb8183a4a81361b94,2.00588,2.71799,1.89979,-0.100796,-0.0764096,0.840418,0.526973,0.531288,0.529878,0.454966
