# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02933112,ba5e1671d26af2763c6c38b12db4d8f3,2.63765,2.85563,0.52113,0.386506,0.411456,0.577576,0.58968,1.39938,1.32177,1.19796
04379243,616894d973384f358be590460e3754d8,3.0804,1.0785,0.524562,0.681936,0.695966,0.161303,0.156768,1.4841,1.70589,1.55966
02871439,61ea75b808512124ae5607418ff674f1,3.47905,1.03228,1.1131,0.686638,0.691727,0.164678,0.151406,1.3057,0.971226,1.16217
02871439,b6264b92d0cbd598d5919aa833abb5a,2.70331,4.00725,1.2815,0.409208,0.396714,0.560134,0.601179,0.896179,1.70537,0.945736
03001627,7824e41c86f9be776383f517a315e69e,3.29097,1.58189,0.418634,-0.141375,-0.149427,0.706017,0.677661,1.10423,1.1635,1.0038
02871439,9a078a05f9ffff1b28f28448e3bb829e,2.77839,2.08217,0.573515,-0.426219,-0.289287,0.697809,0.497708,4.21461,1.23473,2.17925
02773838,54cd45b275f551b276bb31db0358e9c6,2.16502,2.92559,0.204222,0.714334,0.458445,0.385692,0.361659,0.570105,0.579735,0.690776
03642806,81bc775eeb14299279510444cc61f839,1.23089,2.44194,0.817709,0.652255,0.63272,-0.231423,-0.347378,0.484215,0.585232,0.472531
02818832,b9302be3dc846d834f0ba81bea651144,1.92418,0.884238,0.626084,0.715349,0.642806,0.170968,0.214116,2.6737,2.60627,2.64912
02818832,b9302be3dc846d834f0ba81bea651144,1.0879,3.35361,0.571003,0.612621,0.594965,-0.382626,-0.352576,2.81501,2.6178,2.95997
02747177,93d5f21e94ac5fb68a606c63493ddb7c,3.94323,1.44603,0.186084,0.439928,0.855872,0.135834,0.235577,0.329358,0.362884,0.355271
02773838,54cd45b275f551b276bb31db0358e9c6,2.51353,1.59686,0.27212,0.172215,-0.0314246,0.779327,0.601667,0.744482,0.716981,0.677499
04379243,f98b9036a56fae4626da964cc0cf44a4,0.645249,2.73153,0.596,0.487284,0.869555,0.0720352,-0.0352122,1.60305,1.50865,1.51955
