# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,8ab6783b1dfbf3a8a5d9ad16964840ab,4.49438,2.96521,0.5772,-0.094462,-0.0941094,0.716166,0.685074,1.18155,1.01787,1.22019
02871439,3fa60816f15b58c4607974568e26586f,4.51411,3.27019,1.43487,-0.13967,-0.108677,0.710346,0.681241,2.17031,1.58011,1.70312
03001627,34dc6c4e022b380cf91663a74ccd2338,2.89396,1.59142,0.464564,0.115169,0.0740692,0.763189,0.6315,1.31177,1.37509,1.19924
03001627,7212bdfab35f72b23002761e7a3ba3bd,3.68324,2.46459,0.422954,0.715082,0.668994,0.163332,0.120115,1.38987,1.29537,1.29369
02871439,db5b6dc38fd82fa7cdfa73f789b383fe,2.23612,2.73332,0.955025,-0.0584083,-0.0884076,0.696735,0.70946,1.83129,2.38497,1.84657
03211117,6856b84c3a8463e3d5f7c62c7dfe63f9,3.56843,3.07819,1.03396,-0.0888231,-0.06792,0.718322,0.686666,0.772837,0.759579,0.695936
03001627,7212bdfab35f72b23002761e7a3ba3bd,6.0823,1.79323,0.427997,-0.128176,-0.125153,0.65103,0.73761,1.28607,1.34209,1.37886
02747177,85d8a1ad55fa646878725384d6baf445,6.54879,2.25446,0.27568,0.378741,0.574368,-0.532005,-0.493587,0.638701,0.539368,0.537921
04379243,ac646aa05a0ae0e11b604216cb6e7d3d,6.00044,2.91715,0.599009,0.0168623,-0.00574609,0.733442,0.679518,1.79346,1.77303,1.8637
02747177,85d8a1ad55fa646878725384d6baf445,4.64826,1.05491,0.563579,0.698738,0.698658,0.0682135,0.137799,1.0456,1.23621,1.03256
04379243,467e71e8e546721e1aa023603cb7e1bd,3.5588,0.968875,0.468108,0.723168,0.672929,0.142134,0.0631855,2.56107,1.35545,1.88178
04379243,ac646aa05a0ae0e11b604216cb6e7d3d,5.59177,1.60767,0.528029,0.704514,0.700895,0.0924488,0.0621312,2.10334,1.68831,1.93481
03211117,3bb7a8505b99216a53227dcd0d547ba6,6.01753,1.28303,0.877822,0.941983,0.318414,0.0506565,0.0933472,0.66101,0.726081,0.698495
04379243,467e71e8e546721e1aa023603cb7e1bd,4.50499,2.33462,0.524016,0.394362,0.717963,0.558728,0.129728,2.56789,2.84061,3.1765
