# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
04379243,12b7462856335e3d2404817055fb55cc,3.11722,3.46972,0.341942,0.704117,0.709312,-0.0133314,0.0302861,1.08957,1.18715,1.15555
02871439,b2f525e82668cca251aad687ca458e7d,0.756093,5.50114,0.686918,-0.0671987,-0.0166735,0.722151,0.688262,1.38741,1.43806,1.17064
04256520,1824d5cfb7472fcf9d5cfc3a8d7af21d,3.37891,2.58201,0.521706,0.686243,0.727187,0.00600663,0.0152885,2.45433,2.1719,1.81831
02871439,db5b6dc38fd82fa7cdfa73f789b383fe,1.6721,5.56668,0.982253,-0.164139,0.179171,0.73054,0.638175,4.26202,2.27605,2.29366
02871439,3edaff50f5355da2666ec9bdd91ab5f1,5.00435,5.3556,1.25655,0.00259431,-0.0208394,0.710575,0.703308,1.85041,2.0549,1.9181
02801938,434194622dc684f81de9d8208aaa2d25,4.29118,0.639509,0.477992,0.665841,0.743362,0.0423678,0.0476737,0.699344,0.691274,0.599203
02871439,c214e1d190cb87362a9cd5247487b619,2.23642,5.6173,0.989928,-0.223143,-0.264673,0.546627,0.762466,6.06805,2.4739,2.5909
02871439,3edaff50f5355da2666ec9bdd91ab5f1,3.01917,5.49988,1.12589,-0.0050735,-0.205089,0.731592,0.650143,15.8922,2.28587,2.78508
02871439,c40828710c91001546c4f23965b7dd40,4.65312,5.41256,0.691292,0.696514,0.715595,-0.0519328,0.00974582,2.62944,1.12359,0.926124
02871439,c214e1d190cb87362a9cd5247487b619,-0.113357,5.57362,1.13319,0.863642,0.479394,-0.122062,-0.0969834,2.78254,2.2202,2.03255
