# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,9635dbdc4e34b7efffcd08faf4fccd0f,6.45812,5.33474,0.586299,0.445539,0.428791,0.58428,0.525595,0.889731,1.10229,0.95098
03001627,d6da5457b0682e24696b74614952b2d0,4.85434,1.48011,0.470234,0.683063,0.629871,-0.214421,-0.301184,1.08493,0.979213,1.09252
03001627,9368cd9028151e1e9d51a07a5989d077,4.53652,5.43475,0.419624,-0.0136075,0.0274767,0.67501,0.737172,1.30515,1.21394,1.36445
02747177,85d8a1ad55fa646878725384d6baf445,0.87521,4.41641,0.568037,-0.367082,-0.351042,0.630567,0.586861,0.928048,1.04494,0.756874
03001627,9635dbdc4e34b7efffcd08faf4fccd0f,5.90521,2.2537,0.654458,0.679073,0.613648,0.289262,0.280397,0.96197,1.11669,0.955232
03001627,9368cd9028151e1e9d51a07a5989d077,4.30766,3.37795,0.431609,0.653388,0.721673,-0.198282,-0.113827,1.23633,1.26888,1.20923
04379243,612117acf07984468e52a975e7251969,2.8769,6.95008,0.543276,0.620048,0.661503,0.271948,0.322487,1.97694,1.8235,1.98406
03001627,d6da5457b0682e24696b74614952b2d0,6.1036,3.40548,0.497026,0.625053,0.628262,0.330512,0.324587,1.12094,1.09616,1.06614
03001627,d6da5457b0682e24696b74614952b2d0,4.5523,5.99055,0.677861,-0.156233,-0.232995,-0.10794,0.953758,0.975523,1.08006,1.04996
03001627,9635dbdc4e34b7efffcd08faf4fccd0f,1.96135,3.4294,0.499874,0.512032,0.644606,-0.317053,-0.470938,0.942201,0.921948,0.921338
03001627,9635dbdc4e34b7efffcd08faf4fccd0f,3.21985,3.7355,0.613918,0.278453,0.923256,-0.264291,-0.0145499,0.833264,0.943659,1.04433
04379243,be509f0aab6ce96251d3c864cc68e22e,1.57255,7.37048,0.746173,0.586166,-0.490045,0.42946,-0.481486,1.67195,2.24241,1.73176
03001627,9635dbdc4e34b7efffcd08faf4fccd0f,4.74697,5.1617,0.916175,0.88228,-0.343328,0.252955,-0.199301,0.972318,1.11186,1.02988
03001627,9635dbdc4e34b7efffcd08faf4fccd0f,7.88326,4.89477,0.775988,0.543616,0.737536,0.206072,-0.343594,0.977585,0.962827,0.900363
