# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02871439,ad808d321f7cd914c6d17bc3a482f77,2.34515,0.735568,1.04613,0.685789,0.71228,0.110728,0.10045,1.30715,1.63806,1.24579
03001627,572cbd8b4cbdf7f1f91663a74ccd2338,4.03385,1.93441,0.559316,0.73186,0.679505,0.0309743,0.0411656,1.42861,1.24688,1.39179
02933112,462ee81a089208caf2f140388f79bf7c,2.27329,0.653204,0.3605,0.707478,0.693268,0.132502,0.0360194,1.49731,1.62195,1.03242
04256520,23833969c0011b8e98494085d68ad6a0,1.57795,3.2517,0.436711,-0.0512891,-0.117835,0.711695,0.690634,1.61259,2.85202,2.22775
02747177,62f4ed6e1df63042cecaed25e0da0964,1.26399,0.94587,0.199064,0.701034,0.653204,0.178802,0.223397,0.409151,0.4557,0.438816
03337140,7dc4c1459f2aeaa6eea9d91e5bfcfc8e,1.17864,0.629315,0.718105,0.538902,0.647712,-0.380164,-0.381484,1.42386,1.06323,1.21932
02871439,b6264b92d0cbd598d5919aa833abb5a,0.209781,2.57805,0.219588,0.543646,0.548967,-0.446643,-0.451214,1.03437,1.81854,0.976832
03211117,d0959256c79f60872a9c9a7e9520eea,4.2303,2.78917,0.994721,-0.110687,-0.0654494,0.737914,0.662531,2.47275,0.957252,3.37354
02747177,62f4ed6e1df63042cecaed25e0da0964,4.56343,4.39582,0.190212,0.277416,0.293057,0.580407,0.707309,0.512976,0.491131,0.506631
03211117,d0959256c79f60872a9c9a7e9520eea,2.49387,3.91973,1.56322,-0.298154,0.153747,0.727643,0.598332,1.24713,1.24129,1.35375
03211117,d0959256c79f60872a9c9a7e9520eea,2.03747,3.76355,1.78742,0.679103,0.726318,0.033907,0.100655,1.29681,1.27795,2.38539
