# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
04379243,4d2f7c689e77df6b6dc1766995c17a41,2.83122,1.57754,0.263427,0.652762,0.663138,0.248145,0.269395,1.58504,1.62843,1.58879
03001627,3e8ad99691e8ea4c504721639e19f609,2.10349,1.75494,0.577943,-0.25052,-0.22424,0.66988,0.66198,1.09032,1.08737,1.08297
03001627,ae9e1ff1ae0b0a8f6ee473575a9f31bd,2.89717,4.33574,0.387636,-0.293043,-0.181306,0.7061,0.618609,1.08093,1.2363,1.0294
02933112,81bef552e83476ad3da27ece6ae88fff,0.65328,1.94636,1.36196,-0.329,-0.327763,0.630446,0.621987,1.89784,2.35387,1.86305
03642806,92702a4de72aac3e20685b5a7e34b501,2.57592,1.18211,0.82122,0.569445,0.780477,0.166314,0.197301,0.690747,0.611418,0.719799
02808440,6751ed8cb63cc76e3321831d2245cf06,3.44777,4.75012,0.845032,-0.361063,-0.12596,0.662882,0.643704,0.572373,0.661958,0.556047
04379243,d1457e572ef95ddbd2096b2fa6f98cc7,0.914659,2.01322,0.389917,0.654472,0.66383,0.198521,0.30263,1.00581,0.988749,1.03534
02818832,d7b9238af2efa963c862eec8232fff1e,2.04082,2.99824,0.716344,-0.230159,-0.309248,0.73927,0.552153,4.14927,3.46884,4.08743
03211117,d0959256c79f60872a9c9a7e9520eea,1.20935,2.23741,1.37939,0.829076,0.447669,-0.189907,-0.275973,1.20804,1.19961,1.26117
02808440,bf8e5bbe0e0938d98afd316e82119b42,3.16299,5.65348,0.607553,0.883242,0.434884,0.119224,-0.128623,1.66737,2.2422,2.34187
03001627,66aea803dc4a6c5390907a4c1a185a7,-816.2,-610.404,-1114.06,0.173024,0.813697,0.527599,0.172041,1.211,0.990383,1.03496
