# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,654ff4d929914b7ff91663a74ccd2338,1.34063,1.32118,0.579002,-0.460831,-0.46059,0.514331,0.557633,1.21358,1.20934,1.08995
03001627,654ff4d929914b7ff91663a74ccd2338,2.44385,2.75345,0.586409,0.0106604,0.00476366,0.646315,0.762981,1.18267,1.22247,1.15948
03001627,654ff4d929914b7ff91663a74ccd2338,1.9594,0.836932,0.583952,0.718835,0.695158,0.00498552,-0.00268176,1.04813,1.25859,1.16958
03001627,654ff4d929914b7ff91663a74ccd2338,2.7703,1.02581,0.590313,0.731656,0.681581,-0.00593155,-0.00953658,1.20081,1.22452,1.22088
04379243,9f78ea7856f21a4ac8e00bb0b2c9ef1f,2.22823,1.62887,0.405936,0.789799,0.612462,-0.0218957,-0.0250619,1.80182,2.09401,3.22613
03001627,654ff4d929914b7ff91663a74ccd2338,3.27823,1.92473,0.595359,0.516514,0.592797,0.418579,0.454529,2.77623,1.28914,1.10912
02747177,6a1b359efc20cd1aaec6ee5ba573fa6d,4.14993,3.05614,0.257122,0.362289,0.198376,0.558501,0.719354,0.499398,0.476507,0.491549
03001627,654ff4d929914b7ff91663a74ccd2338,1.27486,1.9075,0.512338,0.713791,0.20975,0.188278,0.641139,1.50738,1.1299,1.22337
03211117,bbfac23f57b5fbd820e867fd9fb7164,2.28498,0.167466,1.18522,0.717512,0.696517,-0.0053074,-0.00354744,1.29938,1.13545,1.3084
03001627,654ff4d929914b7ff91663a74ccd2338,-0.231086,1.96918,0.565045,0.637553,0.367957,0.0190153,0.676589,16.9817,21.2437,40.0672
03001627,654ff4d929914b7ff91663a74ccd2338,2.97979,2.98598,0.565758,0.755317,0.288855,0.222177,0.544698,25.889,20.6826,20.4167
