# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
04379243,3c886639d67798f671a70be9f12ce8b0,4.78774,1.36112,0.571676,0.721244,0.67058,-0.115794,-0.129309,1.21741,1.00681,1.12313
02808440,8e1de9c946615fbc6f893b5bc716a3fa,0.541922,3.62104,0.386443,-0.433272,-0.412186,0.558468,0.574884,1.7232,1.64905,1.69705
03001627,7212bdfab35f72b23002761e7a3ba3bd,6.55028,3.49752,0.475734,0.724475,0.684012,-0.0664769,-0.0533302,1.58384,1.3757,1.29975
04379243,e05344d8bd3ef63c5b7bf37141f96eae,2.22219,2.92651,0.683587,0.536427,0.563099,0.474196,0.412678,1.57779,2.15513,1.68021
03001627,ae9e1ff1ae0b0a8f6ee473575a9f31bd,1.18031,2.77992,0.546859,0.716007,0.66886,-0.130846,-0.151128,1.17115,1.26684,1.1951
03211117,9740d1752c70a41350577cf04f3bf74a,5.31204,4.32568,1.05593,0.107413,0.0658509,0.724327,0.677848,0.939503,1.02808,0.761517
02747177,85d8a1ad55fa646878725384d6baf445,7.22975,3.46291,0.279031,-0.406032,-0.436246,0.482609,0.641807,0.366987,0.4005,0.40632
03636649,6512e3a8e6566fd0cf004563556ddb36,4.64529,0.969943,1.36602,0.618602,0.767636,-0.123524,0.113173,1.30702,0.889082,0.844403
02808440,f6f4dc302b85c7f96fe347138aa3101c,2.49431,3.20943,1.22703,0.108485,0.27772,0.736209,-0.607535,0.885094,0.918597,0.840488
02773838,54cd45b275f551b276bb31db0358e9c6,6.05189,3.91703,0.124589,0.500991,0.219213,0.689458,0.474976,0.555787,0.62879,0.618636
02818832,e91c2df09de0d4b1ed4d676215f46734,6.03708,1.38435,0.359853,0.685238,0.70334,-0.184482,0.0415689,3.04988,3.74669,2.88564
04379243,af953537017f49351e3178ebc750d175,5.22491,4.35917,0.33578,0.700771,0.699208,-0.0893775,-0.10973,1.37321,2.2073,1.4494
02818832,e91c2df09de0d4b1ed4d676215f46734,5.5417,1.38852,0.488822,0.745129,0.649839,-0.115119,-0.0961229,4.94203,3.37031,3.30094
03636649,6512e3a8e6566fd0cf004563556ddb36,5.27761,4.45428,1.5867,-0.589956,0.243409,0.733386,0.2342,0.949011,0.882514,0.970696
04256520,c1b8d982d97e337f19fb4103277a6b93,2.457,3.32836,0.380775,0.657187,0.753256,0.0064846,-0.025874,3.63437,1.60843,2.89695
