# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,f13d600a3c4515e220ccbe1c34ca182d,5.44732,5.52751,0.392271,0.525322,0.576004,-0.457656,-0.42756,1.22469,1.10528,1.15665
04379243,5c7dde9febf82c72e4d8d44a2bc9dd4d,6.03467,5.96793,0.385919,0.690762,0.690944,-0.150055,-0.151417,1.35118,1.94363,1.3478
02933112,1c898677c5b4291c847857e42f50ec6e,5.54833,3.51572,0.856555,0.588425,0.611078,0.381938,0.366692,1.70996,1.70347,1.72161
04256520,fb74336a6192c4787afee304cce81d6f,4.32511,6.73418,0.519834,0.111819,0.162357,0.719703,0.665706,2.2678,2.72566,2.48307
03001627,95d082c78ea0b1befe52ffd0e748a1ab,6.51917,1.1821,0.373481,0.519968,0.572978,0.398936,0.492117,1.03267,1.09036,1.06842
04379243,f8c37aece2b1c730928918e6ee92e0f2,3.17703,7.40715,0.393725,0.695022,0.696213,-0.0564431,-0.17043,0.730779,1.66156,0.931858
02933112,bc1298b1c55849b14e82b8d74b98baba,5.40202,3.56168,0.303962,0.627185,0.557695,0.400073,0.368179,1.70962,1.54094,2.07264
02818832,4dbd37cb85686dea674ce64e4bf77aec,3.86643,1.70621,0.572404,0.69248,0.686597,-0.148101,-0.16469,2.71643,2.81687,2.77796
02747177,85d8a1ad55fa646878725384d6baf445,6.88221,5.61615,0.254472,0.768821,0.63539,-0.06366,0.0337717,0.737533,0.459673,0.68177
02933112,8fcfa31d1df6e8ec9c2edb56a98b4be7,5.26261,1.13043,0.498714,0.654917,0.636394,0.242992,0.327172,1.55313,1.7504,1.54824
02747177,85d8a1ad55fa646878725384d6baf445,5.44749,4.19208,0.215251,0.660268,0.584147,0.467813,-0.062997,0.473808,0.457184,0.492645
02808440,4a7d4186a966d777e49bb55b21b2d30a,5.75379,0.711663,0.24688,0.690097,0.693015,-0.138367,-0.156044,1.57673,1.41594,1.75474
03001627,bdbf18aefa5b980585b479b317175b55,2.67091,6.88537,0.504746,-0.182071,-0.129972,0.648724,0.727403,3.33272,1.28673,2.4162
04379243,f8c37aece2b1c730928918e6ee92e0f2,3.83842,5.46267,0.293575,0.672326,0.706231,-0.171886,-0.140252,1.2587,1.3393,1.23769
03211117,d0959256c79f60872a9c9a7e9520eea,6.09782,3.59223,1.45141,0.466746,0.768938,0.152313,0.409492,1.62205,0.849338,1.52039
03001627,bdbf18aefa5b980585b479b317175b55,6.81909,1.97232,0.635737,0.592624,0.567403,0.396221,0.41214,1.45486,1.3115,1.53191
02818832,4dbd37cb85686dea674ce64e4bf77aec,2.72233,2.14258,0.641282,0.750166,0.514806,-0.342337,-0.234587,4.01232,2.81592,4.30259
