# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,8ab6783b1dfbf3a8a5d9ad16964840ab,3.6969,2.00793,0.607549,-0.466356,-0.474936,0.539148,0.516011,1.26759,0.960824,1.23743
02808440,f37c6c427d253657bbf140c61ceddce2,0.956886,4.00918,1.87504,0.01565,0.0786888,0.695278,0.714249,1.42799,1.10058,0.926684
02808440,38773e1ff9871cb33321831d2245cf06,0.443634,2.90075,0.883359,-0.469897,-0.459667,0.546557,0.518824,0.64309,0.665866,0.782029
02747177,85d8a1ad55fa646878725384d6baf445,1.15896,1.90962,0.268885,0.711662,0.692271,0.0144202,-0.118707,0.62358,0.4747,0.505502
02933112,225905a8841620d7f6fe1e625c287cfa,2.13537,3.38112,0.915939,0.0559636,0.0409656,0.728853,0.681148,1.90426,1.92939,1.91872
04379243,821f2cc776043008efe8aae804e55d6f,0.855026,2.99089,0.602398,0.0120534,-0.00706606,0.692499,0.721283,2.49731,3.45137,3.10323
04330267,a46e0c10f17f928ba2bc8d1e386113dc,1.4683,3.7036,0.993191,0.00558314,0.112058,0.688488,0.716517,1.7324,1.5385,1.56583
03001627,be38dc611c4bdef7f1cdfc0a8f38f2e,3.86904,2.48438,0.482089,0.619898,0.117203,0.304207,0.713756,1.48097,1.28633,1.13957
02808440,934bc8fa879c3f0244221bef0fa3c36b,0.14543,3.1222,1.83463,-0.435853,-0.436923,0.599712,0.509387,2.23451,1.70264,1.31332
02808440,370dea2a2719b07744221bef0fa3c36b,1.48653,3.62682,1.90066,0.608701,0.732783,-0.251849,0.17054,1.0904,1.09408,1.29843
02808440,934bc8fa879c3f0244221bef0fa3c36b,0.942639,3.63788,1.37644,-0.0817616,0.0785857,-0.516443,0.848779,1.05427,1.29577,0.969084
04379243,449491be7c2586bf261efd8e659b02a2,4.0724,1.48681,1.08842,-0.403778,0.428088,-0.561657,0.581589,2.3631,2.53794,2.35221
02933112,10798ccb7072393e86d53ab0fe94e911,2.6329,4.52564,1.33454,0.603593,0.677154,0.125963,-0.401587,1.32018,1.32262,1.25656
