# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,791c488a167bd73f91663a74ccd2338,5.01705,3.12227,0.366054,0.0940104,0.121474,0.711393,0.685803,1.15645,1.10453,1.26299
04379243,eabe7e2ee9547616214a15a5a42c49c0,4.36925,2.69384,0.766955,0.668543,0.713303,-0.166975,-0.127935,2.42924,1.37289,2.24334
03001627,791c488a167bd73f91663a74ccd2338,1.66331,5.22077,0.401615,0.536392,0.686092,0.351344,0.343683,1.16659,1.14869,1.06501
03001627,791c488a167bd73f91663a74ccd2338,4.42083,1.75182,0.310956,0.699245,0.675527,-0.159425,-0.17118,1.13084,1.13617,1.18649
04379243,75bb849ce0a252e72c1a544eca74c954,2.23891,6.99514,0.455882,-0.30736,-0.368962,0.596242,0.643344,2.20552,1.71364,1.97848
03001627,9dfaa9b599fced446f1e07a56c129dfc,4.5746,3.63457,0.637239,0.670584,0.734463,-0.0904909,-0.0518916,1.19006,1.13778,1.20334
03001627,791c488a167bd73f91663a74ccd2338,7.08831,5.23086,1.37422,0.132041,0.759815,-0.625321,0.119248,1.13294,0.948685,1.13299
03001627,791c488a167bd73f91663a74ccd2338,4.45797,5.33535,0.49741,0.682488,0.701629,0.0849998,0.186286,0.969122,1.16493,1.21113
03001627,b58b8a4646d14b7c202339ec5396045d,1.83531,6.66629,1.03522,-0.390947,-0.348687,0.590042,0.614352,3.03023,2.10903,2.52493
04379243,eabe7e2ee9547616214a15a5a42c49c0,2.57704,7.19006,0.843575,0.525556,0.404003,0.510434,0.54775,1.33819,1.39229,1.28869
04379243,11a559d19457ea3950cf3715818ccfe8,4.58986,6.29973,1.28492,0.649431,-0.682323,-0.243737,0.230797,2.77037,2.91172,2.70351
03001627,b58b8a4646d14b7c202339ec5396045d,2.78598,6.41604,1.08671,0.620348,0.624098,-0.383048,-0.280969,2.41109,2.06461,2.50886
03001627,791c488a167bd73f91663a74ccd2338,3.07196,4.17655,0.497779,0.468,0.862601,0.189745,0.0298852,0.994889,1.18718,1.19667
03001627,b58b8a4646d14b7c202339ec5396045d,3.70762,7.12811,1.06287,0.705687,0.708523,-0.000626089,-0.000921303,1.82848,2.04536,1.90406
04379243,11a559d19457ea3950cf3715818ccfe8,3.90049,3.09277,0.769668,0.412759,0.365804,0.66866,0.49871,3.04064,2.72345,4.47251
03001627,791c488a167bd73f91663a74ccd2338,2.75704,3.50297,0.698803,-0.409423,0.321258,0.60131,0.606294,1.13304,1.05291,1.44254
03001627,9dfaa9b599fced446f1e07a56c129dfc,2.35573,6.31358,0.793903,-0.457552,0.304293,0.718499,0.426392,1.1253,1.13063,1.09661
