# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02871439,e9b41b47c97866b7e76bc197b3a3ffc0,2.98154,0.643382,0.537063,0.724669,0.688713,-0.022962,0.00116448,1.06881,1.54273,1.35192
04379243,50f52f9ce377596fc955e5ed03ef3a2f,6.67779,2.65794,0.738931,0.494583,0.475468,0.514767,0.514133,1.90365,1.52579,1.80476
03211117,ab68830951b9a5a02ba94c8f6eceab22,2.415,2.92987,1.22975,-0.0737209,-0.0709795,0.639799,0.761698,0.699438,0.74764,0.598037
03001627,fb381061e67388ba80360680c1602c7d,5.5756,3.63955,0.469884,0.244939,0.192207,0.645955,0.696996,1.30566,1.1962,1.32328
04004475,73a7d3d05b9dd459ffe3432ba4f2e6d3,6.64036,3.64328,1.18118,0.458743,0.525056,0.487685,0.52539,0.730513,0.825479,0.647655
03001627,fb381061e67388ba80360680c1602c7d,1.09445,2.8628,0.589086,-0.363301,-0.160261,0.575757,0.714726,2.32153,1.36862,2.15342
02747177,5268d7d72312c3645fa85fb6e983b148,2.75707,3.69614,0.410357,0.719521,0.686432,0.0854059,0.0616949,0.950415,0.63277,0.969269
03211117,ab68830951b9a5a02ba94c8f6eceab22,6.43797,3.16639,0.863466,0.853699,0.440053,0.063451,0.271155,0.710806,0.712201,0.637277
02871439,61ea75b808512124ae5607418ff674f1,5.15768,4.60014,1.25159,0.00507016,-0.049983,0.711323,0.701067,1.53658,1.4979,1.29456
03001627,fb381061e67388ba80360680c1602c7d,1.96051,2.56586,0.546426,0.775542,0.155965,0.364877,0.490992,4.76818,4.01657,8.7539
03211117,977da77136819715cf8a1b5af7e0bc1d,1.85135,2.82801,1.29565,0.612402,0.79054,0.00156018,-0.00291487,0.797525,1.20026,0.648673
