# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,fc0e86a20a9606493cd6abbbeca4e2ad,3.22729,3.93127,0.55133,0.130217,0.0951703,0.711156,0.684284,1.14064,1.14216,1.06158
04379243,e0229fb0e8d85e1fbfd790572919a77f,2.76799,3.39584,0.457106,0.70641,0.704777,-0.0636156,-0.0150773,2.63957,1.74163,1.81661
02773838,54cd45b275f551b276bb31db0358e9c6,3.85389,4.84497,0.230457,0.756507,0.624096,0.0973645,0.169475,0.80657,0.648791,0.785957
02747177,93d5f21e94ac5fb68a606c63493ddb7c,1.46197,3.30408,0.285419,0.791242,0.609213,0.0131168,0.0512234,0.376964,0.362268,0.370988
04379243,e0229fb0e8d85e1fbfd790572919a77f,2.00883,3.46516,0.478313,0.723494,0.662128,-0.188205,-0.0521632,5.1402,1.77532,2.20645
03001627,fc0e86a20a9606493cd6abbbeca4e2ad,2.072,3.97903,0.540538,0.753534,0.653543,-0.0702012,0.0118057,1.32498,1.15139,1.15214
03001627,dd414923feefc1bd160139aa3ea05a51,-0.408704,3.48022,0.514523,0.732291,0.3031,0.392747,0.466509,5.88378,1.3359,51.2532
03001627,dd414923feefc1bd160139aa3ea05a51,-4.9641,4.51838,0.51237,0.85185,0.423527,-0.181492,-0.249072,53.386,2.31992,17.0854
03001627,dd414923feefc1bd160139aa3ea05a51,-1.35188,3.47159,0.513786,0.73152,0.415122,0.418652,0.342465,4.56365,1.01118,70.3557
03001627,dd414923feefc1bd160139aa3ea05a51,-5.27205,3.34212,0.543076,0.890255,0.191561,0.318023,-0.263839,52.282,4.00874,11.4177
03001627,fc0e86a20a9606493cd6abbbeca4e2ad,-2.7613,3.13336,0.595771,0.392964,-0.423578,0.81618,-0.00319715,67.4029,41.4972,89.3996
