# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,d619fd50c4d0fb46dea83bbf303af433,3.81748,1.50266,0.441115,0.586146,0.557321,-0.412207,-0.419417,1.43578,1.28946,1.45646
04256520,fd4dd071f73ca07355eab99951962891,4.69158,1.11661,0.339787,0.678523,0.696306,0.136079,0.190387,1.97399,1.69053,1.96949
02871439,ec882f5717b0f405b2bf4f773fe0e622,2.35697,2.10609,1.74645,0.594648,0.577758,-0.409459,-0.380701,1.32006,1.48229,1.37523
03001627,95d082c78ea0b1befe52ffd0e748a1ab,6.18125,5.99583,0.358105,-0.143757,-0.184877,0.674317,0.700321,1.28245,1.05256,1.18615
02933112,1c898677c5b4291c847857e42f50ec6e,6.76637,2.01916,0.755808,0.678145,0.708529,0.125314,0.149675,1.24247,1.49367,1.33563
04379243,5b9a7b7952996844d802aa676be38da2,6.25394,2.03786,0.807163,0.391358,0.337884,0.576074,0.633097,1.61246,1.65453,1.526
04379243,2199d0e64187366629d8eecf3827c486,3.47351,2.27542,0.534787,-0.171261,-0.145716,0.700174,0.677638,2.18106,1.78413,1.96359
02808440,bf8e5bbe0e0938d98afd316e82119b42,7.53125,5.37472,0.347635,0.357502,0.356141,0.600898,0.619901,1.94876,2.0704,1.94522
03642806,9d48ab8c41174e60888cad7f6c0e6001,3.54288,2.89578,0.841428,0.594872,0.547767,0.376947,0.451653,0.428739,0.4586,0.380947
03001627,3289bcc9bf8f5dab48d8ff57878739ca,5.90448,1.38753,0.512375,-0.328621,-0.278243,0.650664,0.62548,0.746424,0.745529,0.716692
02933112,134055516ed892913ba1c51b82b58419,7.1162,2.39963,0.55414,0.760416,0.584982,0.175094,0.221147,3.4185,1.65467,2.76362
02933112,1ae6d530ee86ee9a4d87481e09b681b3,6.68061,1.9192,2.04247,0.591191,0.570349,0.422834,0.38263,1.39429,1.38567,1.57632
02747177,85d8a1ad55fa646878725384d6baf445,5.98675,2.55097,0.242437,0.754425,0.577588,0.25215,0.183452,0.648072,0.393126,0.620523
02747177,afe2cc6a31c13eff2b8e1e034cf1c1a9,3.99379,4.50588,0.392072,-0.340426,-0.401947,0.51055,0.679622,0.987871,0.827075,0.616629
02818832,c758919a1fbe3d0c9cef17528faf7bc5,2.62799,3.62566,0.804643,0.0650847,0.127946,0.769712,0.622042,3.21939,3.07266,3.22174
03001627,3289bcc9bf8f5dab48d8ff57878739ca,7.16633,3.9856,0.624486,0.457475,0.733191,-0.470678,-0.17779,0.870198,0.845535,0.86264
03211117,d0959256c79f60872a9c9a7e9520eea,3.03133,2.51385,1.4339,-0.170588,0.0623377,0.770247,0.611337,2.66595,2.06687,4.25852
