# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02871439,89f1540881171ee3f4c4977ed0ba5296,2.25945,2.60311,1.03806,-0.0176344,0.0207483,0.691786,0.721589,2.56408,2.20035,2.54345
03001627,49434684366778973002761e7a3ba3bd,3.97585,2.54575,0.447033,0.510452,0.457454,-0.487992,-0.540405,1.46705,1.27376,1.65801
02747177,c21d8f5641be31a285cac25b72167160,3.00734,2.7963,0.206536,0.804696,0.577797,-0.136409,0.00270794,0.498863,0.418845,0.388677
04256520,58447a958c4af154942bb07caacf4df3,6.61682,1.92596,0.504296,0.468646,0.447424,0.526748,0.550199,2.81575,3.208,2.52341
03211117,182a5ccd3c0c9887c21c5d9d91c5c9b5,4.68756,0.409537,0.935469,0.727403,0.683156,4.13043e-05,0.0646797,0.702766,0.75476,0.966375
03001627,6f36520144753550f91663a74ccd2338,4.7502,1.42516,0.370739,0.140096,0.179916,0.729885,0.644415,1.26337,1.34502,1.24297
04379243,63aa4cdf9276e6bc19cdd91652400369,3.71582,0.290888,0.682827,0.709678,0.70291,-0.0265137,0.0396466,4.49673,2.06907,1.73162
03211117,182a5ccd3c0c9887c21c5d9d91c5c9b5,2.89642,0.640058,1.17295,0.70183,0.702689,0.101257,0.0583975,0.776857,0.975315,0.63184
02773838,54cd45b275f551b276bb31db0358e9c6,4.12289,0.553089,0.946293,0.479316,0.323019,-0.370515,0.727072,0.556173,0.582601,0.529213
03337140,bfcdaac4627b7c13a7a7a90dc2dc5bd,5.33936,0.795812,0.645603,0.723018,0.686626,-0.0700644,-0.0296856,1.28225,0.855364,1.25305
03337140,bfcdaac4627b7c13a7a7a90dc2dc5bd,1.86404,1.18593,0.604302,0.821684,0.533862,-0.123141,-0.157045,0.884405,0.835571,0.876647
04379243,63aa4cdf9276e6bc19cdd91652400369,8.88649,0.500166,1.11976,0.800851,-0.251292,0.376619,-0.391979,15.9121,5.43582,6.63209
03642806,34913d1dcde913848bd55eee82fc09d6,3.09537,0.127365,0.694461,0.268199,0.630269,0.229269,0.691567,0.427716,0.427428,0.329943
