# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02747177,c21d8f5641be31a285cac25b72167160,1.70678,0.886159,0.368643,0.724154,0.672164,-0.122917,-0.0932059,0.574798,0.554552,0.547318
03001627,2bf05f8a84f0a6f33002761e7a3ba3bd,2.69921,2.21922,0.564813,0.591083,0.519406,0.399352,0.470486,1.23899,1.35641,1.36511
03211117,52a7f3e36d09848ca63c1bd05197cc,4.01141,5.97485,1.50284,0.105746,0.144856,0.665818,0.724239,1.43637,1.55473,1.31565
03001627,bdc892547cceb2ef34dedfee80b7006,0.869019,2.97131,0.495623,-0.440593,-0.466449,0.534494,0.550108,1.37,1.32855,1.30873
03001627,bdc892547cceb2ef34dedfee80b7006,1.37914,4.49825,0.441733,0.589592,0.587319,-0.398029,-0.386018,1.31899,1.44823,1.29309
03211117,52a7f3e36d09848ca63c1bd05197cc,2.55381,6.52448,1.50584,0.132832,0.209128,0.636718,0.730213,1.39224,1.53701,1.16651
03001627,2bf05f8a84f0a6f33002761e7a3ba3bd,4.13655,4.95141,0.565355,-0.388515,-0.287698,0.633804,0.603804,1.23193,1.31997,1.23887
03001627,bdc892547cceb2ef34dedfee80b7006,1.61136,1.89684,0.467321,0.485325,0.564518,-0.459309,-0.484576,1.42023,1.43959,1.35874
03001627,bdc892547cceb2ef34dedfee80b7006,1.88246,5.54599,0.450964,0.39554,0.459845,0.55791,0.566416,1.38323,1.36481,1.16859
04379243,9d63f4971a332c55f7628281ecb18112,2.08166,3.41747,0.692496,-0.433073,-0.396657,0.573765,0.57088,3.07216,2.6256,2.99754
03001627,bdc892547cceb2ef34dedfee80b7006,3.78513,4.33308,0.497158,0.83504,0.529525,-0.146594,0.0286698,1.82197,1.51846,1.62917
03001627,bdc892547cceb2ef34dedfee80b7006,8.91666,-7.28205,-8.48385,0.549159,0.790482,-0.271032,-0.0102123,1.29673,1.2587,1.38162
