# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
04379243,f6497e9f02f50c98c065481f0c2ebbca,2.91581,1.12011,0.429346,0.679786,0.705806,0.151717,0.129272,1.59685,1.42581,1.60742
03001627,b50529fcea40cea9e8f8c11a24c52ebb,3.26466,1.61598,0.454735,-0.131898,-0.133697,0.685244,0.703682,1.15972,1.01992,1.11113
02871439,e3ae56f176b77359aa1bd50387389420,3.41045,0.973835,1.2931,0.697236,0.663616,0.227824,0.146873,1.48366,0.95776,1.28225
02871439,d841664bb8c7b842cbf15a79411ef31b,2.85035,2.95222,0.477764,0.618465,0.562056,-0.406497,-0.369263,1.21521,1.2687,1.34652
04379243,f742dcebb1d9ab0cf51f77a6d7299806,2.4497,0.253394,2.17043,0.781319,0.539893,0.249419,0.189331,1.19093,0.960259,1.07901
02818832,2d1a2be896054548997e2c877588ae24,1.83218,1.34866,0.651774,0.691568,0.690276,0.170569,0.127117,2.66915,1.95758,2.67128
02773838,54cd45b275f551b276bb31db0358e9c6,1.41509,3.10208,0.220158,0.802478,0.583535,-0.102227,-0.0711818,0.675157,0.593583,0.46331
02773838,54cd45b275f551b276bb31db0358e9c6,3.95585,1.47881,0.0564162,0.773709,0.351471,-0.203346,-0.486305,0.543829,0.545061,0.553926
02871439,e3ae56f176b77359aa1bd50387389420,2.46047,3.7795,1.71925,0.392338,0.409138,0.478733,0.670442,1.33412,0.91096,2.19987
04379243,f6497e9f02f50c98c065481f0c2ebbca,1.95141,3.22513,0.521252,-0.220067,-0.392068,0.549037,0.704565,2.02851,1.60731,2.34865
02818832,2d1a2be896054548997e2c877588ae24,1.44269,1.85291,0.930248,0.74637,0.445324,-0.0321384,-0.493544,4.31212,2.82649,4.49767
