# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02747177,8e09a584fe5fa78deb69804478f9c547,1.89893,5.37608,0.741941,-0.219302,-0.229107,0.642946,0.697163,1.43823,1.19555,1.41856
02747177,37f1daa11b023fdf81faebbdea6bd9be,1.09679,3.41358,0.673711,0.639163,0.633403,-0.293621,-0.322581,1.13785,1.09173,1.15214
02871439,39ef7e982d00763560507fdad4357e06,3.61638,4.10338,0.95677,0.674409,0.651646,0.272633,0.214945,3.42424,2.80752,3.36658
02933112,4068c751d46ca222de650492e45fb14f,1.22147,4.50685,0.788814,-0.239477,-0.209424,0.680165,0.66043,1.77494,1.88643,1.77219
02747177,a9cd539f8a5e19e06af350e51093426c,4.64006,5.93009,0.297009,-0.164459,-0.172005,0.721221,0.650544,0.488074,0.532904,0.446677
02871439,d49f87c534c4e0b5b4979bfe197a8c89,4.20588,4.65242,1.2696,0.665628,0.665217,0.218081,0.258587,2.67776,2.12226,2.68548
02747177,a9cd539f8a5e19e06af350e51093426c,4.15907,6.68289,0.339663,-0.0254913,0.0345887,0.683787,0.728415,0.55555,0.580278,0.594684
02747177,1d5e46b18684ede7ffe3432ba4f2e6d3,1.48887,4.95945,1.10262,0.519199,0.0016233,-0.692445,-0.500948,1.20592,1.20845,1.06699
04004475,6bbb7abe06ab037784d5f12fa5114b4e,1.97628,4.87843,0.900435,0.637427,0.767118,-0.0603162,0.0397241,5.17881,2.48726,2.67004
04004475,b13d7229f113cc6fa3ac1bbe37d03a29,0.128488,3.91454,0.983817,0.436088,0.748205,-0.168993,0.470592,1.43831,1.1823,1.01088
02747177,1d5e46b18684ede7ffe3432ba4f2e6d3,46.716,164.142,4.94378,-0.317665,0.168582,0.66103,-0.658566,0.665181,0.592664,0.693227
