# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02871439,5793619650b38e335acd449a2ae99009,2.22913,4.06576,0.949172,-0.376451,-0.352426,0.604369,0.607304,1.65577,1.74869,1.6601
03001627,8ab6783b1dfbf3a8a5d9ad16964840ab,5.30515,4.77561,0.723368,0.545312,0.557718,0.433268,0.451513,1.15906,1.16895,1.14472
02871439,fbc6b4e0aa9cc13d713e7f5d7ea85661,7.77057,1.76414,1.83665,0.595262,0.601229,0.409658,0.341126,1.17049,2.1129,1.29973
03001627,689f7ad63ed9a7baa75d03186a0409e2,2.80713,7.63754,0.536625,0.222615,0.203819,0.634882,0.711214,1.51759,1.51216,1.543
03001627,c585ee093bfd52af6512b7b24f3d84,4.07256,6.41515,0.416637,0.680535,0.715727,-0.115088,-0.106592,1.33331,1.40654,1.46057
04379243,2fe32a0c23de48b7a4462b13868efd3c,4.63807,7.06883,0.8411,0.18404,0.222849,0.637975,0.713761,2.0221,1.92707,1.87153
02933112,4dc45b86bdce7d96d37a1bae74ee50a2,3.95717,2.14606,1.60175,0.683228,0.589491,-0.374764,-0.212722,1.40136,1.29069,1.61619
02933112,5d8c63fce0f30a46f251828d7c328331,4.44399,2.24336,0.63163,0.703575,0.645492,-0.218272,-0.201693,2.63427,1.48074,2.52114
02933112,68f25e77ac6bdea7de650492e45fb14f,7.8312,2.81313,0.776571,0.543622,0.60556,0.397431,0.424053,1.40562,1.27954,1.23806
04256520,13b9cc6c187edb98afd316e82119b42,1.93975,7.12913,0.483316,-0.14472,-0.251209,0.590584,0.753101,2.41633,2.14954,2.00169
03001627,3289bcc9bf8f5dab48d8ff57878739ca,2.83123,5.52891,0.288157,-0.299684,0.744065,0.102385,0.588281,0.507737,0.691883,0.708447
02933112,68f25e77ac6bdea7de650492e45fb14f,5.66233,1.46011,0.771013,0.707275,0.628044,-0.249427,-0.207628,1.63522,1.25524,1.49727
02933112,4dc45b86bdce7d96d37a1bae74ee50a2,8.17171,4.6932,1.50195,0.0520827,0.0215282,0.70287,0.709083,1.43647,1.29975,1.35119
02933112,4dc45b86bdce7d96d37a1bae74ee50a2,8.92635,4.82304,1.59211,0.729808,0.641609,0.187383,0.143548,1.23055,1.04312,1.20106
02933112,462ee81a089208caf2f140388f79bf7c,7.82742,1.98049,1.25491,0.947034,-0.0634902,0.0150603,0.314433,1.04621,1.10175,1.13103
03337140,2cc64133d27c1946ce5d6e9371bb5c33,8.77657,4.46371,0.676487,0.213774,0.65609,0.478168,0.543325,1.25368,1.16046,1.30549
02933112,4dc45b86bdce7d96d37a1bae74ee50a2,8.73242,4.37491,1.45729,0.67397,0.517757,-0.32003,-0.418656,1.28674,1.40545,1.51966
02933112,462ee81a089208caf2f140388f79bf7c,8.62832,3.29842,1.70812,0.613608,0.646397,0.305542,0.335114,0.827834,1.16993,0.830632
03001627,3211fc4f31b15964aee892adc836ce83,4.8621,3.92226,0.483207,0.777037,0.526178,0.100826,0.33043,6.12489,2.05223,7.16183
02933112,3d21c803cfa3bf504c96d44e0e286fe7,7.19147,2.74633,0.653067,0.525644,0.115388,-0.32822,-0.776309,2.60302,2.37637,2.37528
02933112,68f25e77ac6bdea7de650492e45fb14f,6.29256,1.2122,1.16854,-0.189294,0.0667116,0.775068,-0.599155,2.51587,1.11069,1.741
02871439,c214e1d190cb87362a9cd5247487b619,8.0597,2.624,1.82385,-0.493857,-0.256547,0.48316,0.675903,1.59915,1.29389,1.6262
02933112,4dc45b86bdce7d96d37a1bae74ee50a2,5.95261,0.630089,1.80145,-0.468814,-0.570999,0.654607,0.160199,1.04995,1.23104,1.21636
03001627,bdbf18aefa5b980585b479b317175b55,1.35513,0.52811,0.890481,0.837448,-0.109254,0.311457,0.435591,1.42451,1.45683,1.43766
03001627,8ab6783b1dfbf3a8a5d9ad16964840ab,0.406585,7.65546,-3.28289,0.568746,-0.481334,0.0521921,-0.664922,1.15985,1.07204,1.11523
