# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
04256520,7ae657b39aa2be68ccd1bcd57588acf8,2.21422,5.17441,0.478312,-0.30815,-0.304044,0.653993,0.620398,2.20397,2.44613,2.21257
02871439,225da2a2b7a461e349edb0f98d2a2a29,3.22335,6.57206,1.2774,0.243607,0.291555,0.641001,0.666909,1.8489,1.91509,1.8458
03001627,b1da0d9aab6d2308608505d960f2a393,2.65938,3.55787,0.566035,0.711258,0.650262,-0.212582,-0.161494,1.32195,1.03558,1.23933
04379243,e5a84d7ed9a5ce097f4557c0cd5f53a,1.49969,3.31424,0.28496,-0.305792,-0.138462,0.673499,0.658573,1.43102,1.48263,1.67726
03001627,b1da0d9aab6d2308608505d960f2a393,3.29219,3.19682,0.600696,0.672316,0.556401,-0.36676,-0.32233,1.08291,1.05976,1.09528
02871439,b6264b92d0cbd598d5919aa833abb5a,1.77304,5.85667,1.16009,-0.23251,-0.277793,0.708468,0.605676,0.993178,1.77802,1.00926
03001627,b1da0d9aab6d2308608505d960f2a393,3.85573,4.82287,0.586366,0.257454,0.310782,0.613355,0.678916,1.10512,1.1215,1.1195
03211117,6fcbee5937d1cf28e5dbcc9343304f4a,1.26234,4.01477,0.839156,-0.356205,-0.39354,0.671433,0.517128,1.03089,0.906093,0.934598
02933112,d4fe9416de5e2a95b022c94235bc8601,5.55633,2.31621,0.154355,0.596694,0.681808,0.314814,0.282819,1.67834,1.31835,1.65062
02933112,37e5fcf70007bc26788f926f4d51e733,1.2422,2.99695,0.83794,0.591109,0.739361,-0.215932,-0.239395,1.89455,2.24312,2.10792
03001627,b1da0d9aab6d2308608505d960f2a393,4.85308,4.01616,0.556718,0.171563,0.27381,0.689802,0.647894,1.10823,1.14142,1.08564
04379243,10e5ffa28c252aceea46bea76c64cc3d,3.78014,3.78477,0.538129,0.292802,0.203965,0.698248,0.620577,4.00453,1.69277,3.90955
02818832,946bd5aeda453b38b3a454ed6a7199e2,1.93532,4.57234,0.195513,0.578815,0.689019,-0.246439,-0.359852,2.63465,2.54498,2.44556
03001627,b1da0d9aab6d2308608505d960f2a393,4.77188,2.75436,0.525846,0.574004,0.64402,0.470734,0.184846,1.01059,1.10991,0.979776
03211117,6fcbee5937d1cf28e5dbcc9343304f4a,2.82579,1.28373,1.53212,0.531074,0.284034,-0.639992,-0.477174,0.824574,0.88384,0.908545
03001627,b1da0d9aab6d2308608505d960f2a393,2.60425,4.08372,0.561073,0.607271,0.77731,0.00364279,0.164307,6.67846,2.62328,13.8041
03001627,b1da0d9aab6d2308608505d960f2a393,4.08607,2.49161,0.705049,0.397389,-0.39848,0.335408,0.755511,1.15946,1.04165,1.0241
03001627,b1da0d9aab6d2308608505d960f2a393,6.59151,3.66293,0.5636,0.50165,0.021279,-0.387032,-0.77337,4.99744,19.3841,69.543
03001627,b1da0d9aab6d2308608505d960f2a393,7.17069,3.66605,0.564932,0.547681,0.0175795,-0.382509,-0.743924,5.28903,23.1519,82.9342
