# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
04256520,bc6a3fa659dd7ec0c62ac18334863d36,2.7982,6.54843,0.635986,0.0277027,0.03699,0.731188,0.680609,2.50715,1.93525,2.00139
03001627,b1da0d9aab6d2308608505d960f2a393,3.61295,3.64338,0.653908,0.432249,0.478444,0.569461,0.509868,0.947492,1.14652,0.971243
02871439,b6264b92d0cbd598d5919aa833abb5a,2.53755,7.25496,1.20398,0.207144,0.0681865,0.809729,0.544777,2.2642,1.91567,1.17786
02871439,c214e1d190cb87362a9cd5247487b619,4.79523,6.49518,1.46395,0.498635,0.483522,0.515653,0.501669,1.53189,1.65738,1.6618
03211117,5145c2175f9db9d3f0478431b5ad57db,0.738162,1.99923,0.321077,0.518982,0.557988,-0.499627,-0.411923,0.805489,0.599056,0.765668
04379243,e5a84d7ed9a5ce097f4557c0cd5f53a,1.45847,5.70356,0.409833,0.660589,0.689542,0.149544,0.256497,1.44247,1.50788,1.5446
04379243,be9a0901f9ac115d71b883b95236fc2b,2.90073,4.22155,0.791267,0.527494,0.540468,0.462542,0.464435,4.31954,1.89811,2.20587
03001627,dae8b3ac69d80cf1b94e60a139ac4b1c,2.07266,3.79247,0.668446,0.537876,0.603006,-0.383952,-0.446827,3.47331,1.07928,1.15999
03001627,dae8b3ac69d80cf1b94e60a139ac4b1c,2.7891,3.09454,0.673538,0.755064,0.655179,0.0132454,-0.021042,1.41984,1.05661,1.07956
02818832,946bd5aeda453b38b3a454ed6a7199e2,3.33953,5.97126,0.421646,-0.0655448,-0.0596164,0.733774,0.673592,3.97249,3.33679,3.15816
03001627,b1da0d9aab6d2308608505d960f2a393,1.86695,5.21156,0.686241,0.703767,0.705708,0.0720406,-0.0387149,1.04575,1.10526,0.901447
03001627,dae8b3ac69d80cf1b94e60a139ac4b1c,3.91913,4.82324,0.636727,0.73235,0.198531,0.182192,0.625345,1.05663,1.06965,1.1086
04379243,be9a0901f9ac115d71b883b95236fc2b,3.07527,5.60932,0.735501,0.326963,0.298317,0.635902,0.632243,1.9905,1.78929,1.89839
03001627,b1da0d9aab6d2308608505d960f2a393,2.18313,4.26318,0.810153,0.375112,-0.0595471,0.327812,0.865034,3.8065,4.95888,2.62306
03001627,dae8b3ac69d80cf1b94e60a139ac4b1c,2.01184,3.25264,0.637477,-0.387956,-0.0569678,0.449167,0.802804,14.3742,6.60425,8.3462
