# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,66aea803dc4a6c5390907a4c1a185a7,5.29237,1.81912,0.681297,-0.0384855,-0.0716507,0.71978,0.689421,1.06378,1.06859,1.15416
03001627,66aea803dc4a6c5390907a4c1a185a7,5.53975,3.48218,0.68348,0.351129,0.423326,0.606453,0.574211,1.1011,1.10229,1.04055
03001627,66aea803dc4a6c5390907a4c1a185a7,4.39478,3.31119,0.674973,0.469704,0.532776,-0.495763,-0.499746,1.1166,1.08578,1.10039
03001627,66aea803dc4a6c5390907a4c1a185a7,3.25388,1.59071,0.734264,-0.0460386,-0.0104119,0.688014,0.72416,0.975596,1.15975,1.29752
04379243,bba7bc453203fbc6e39344961f657bcc,7.5031,1.65382,0.638584,0.375592,0.367161,0.574102,0.628116,1.48255,1.37391,1.55179
04379243,bba7bc453203fbc6e39344961f657bcc,3.73153,1.10877,0.636105,-0.28962,0.0908969,0.782933,0.543023,3.13102,1.5938,1.9893
04379243,bba7bc453203fbc6e39344961f657bcc,4.95237,3.3118,0.493267,0.622132,0.526439,-0.474318,-0.332921,1.38479,1.36715,1.40406
04379243,bba7bc453203fbc6e39344961f657bcc,5.48864,1.23535,0.594123,0.0580977,0.0227203,0.724257,0.686702,1.68703,1.43866,1.5398
03001627,66aea803dc4a6c5390907a4c1a185a7,4.53686,1.57238,0.686707,0.64651,0.604889,-0.323822,-0.333576,1.37103,1.10548,1.37705
04379243,bba7bc453203fbc6e39344961f657bcc,-6.54303,1.69819,0.522561,0.817,0.0813853,0.397769,0.409472,59.4451,19.4023,20.1701
