# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,8ff4ba87d700054546992ce9fde1b2c2,3.77405,6.49589,0.483899,0.342049,0.27939,0.652353,0.615938,1.02803,1.04832,1.04324
02871439,ec882f5717b0f405b2bf4f773fe0e622,6.19983,1.70982,1.03438,0.659393,0.677076,0.261737,0.195611,2.28281,2.46729,2.22318
02933112,bc7973150ac25b1ce08dea88cca8641e,2.77086,7.38161,0.705252,-0.243621,-0.263905,0.648803,0.670863,1.3136,1.5508,1.30806
04379243,ca13d22c81c74698d97cb887517a1526,1.18008,4.92854,0.365209,0.623447,0.624379,-0.358314,-0.305084,1.33289,2.33927,1.3862
02933112,462ee81a089208caf2f140388f79bf7c,0.665183,5.81928,0.282153,-0.21119,-0.219351,0.680332,0.666658,1.2964,1.08885,1.32784
02871439,db5b6dc38fd82fa7cdfa73f789b383fe,3.54049,5.37463,0.873605,0.610749,0.717211,0.244737,0.22956,2.32125,1.90262,2.33566
04554684,8d3cd0d2cf88b2c2a83d16be6f14bd8,0.746455,5.93906,0.7613,0.615868,0.622576,-0.343687,-0.339094,1.1571,1.22617,1.1398
02871439,b6264b92d0cbd598d5919aa833abb5a,0.937063,4.66868,1.12156,0.593785,0.682433,-0.337916,-0.259841,1.20757,1.82603,1.22339
03207941,b93e45ceb3030c473321831d2245cf06,4.18489,1.8646,0.860459,0.579102,0.416395,-0.5306,-0.457952,0.955561,0.659383,0.664076
02871439,ec882f5717b0f405b2bf4f773fe0e622,2.56899,5.10169,0.978125,-0.157406,-0.0149042,0.7292,0.665784,2.06457,2.24699,1.68565
