# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,1be38f2624022098f71e06115e9c3b3e,0.44251,2.70292,0.376967,0.588238,0.598043,-0.373754,-0.395764,1.04126,1.13414,1.04899
03001627,9368cd9028151e1e9d51a07a5989d077,1.19095,2.39727,0.398019,-0.426183,-0.445007,0.531432,0.581306,1.31168,1.28567,1.37718
03001627,9368cd9028151e1e9d51a07a5989d077,2.10304,2.97032,0.446389,-0.0703577,-0.0820102,0.771307,0.627223,1.35239,1.27999,1.27089
03001627,1be38f2624022098f71e06115e9c3b3e,2.94695,4.72553,0.384041,-0.0405321,-0.0194591,0.671918,0.73926,1.14081,1.23213,1.04748
04379243,5fcf8f8ae6c226b03002761e7a3ba3bd,2.77995,2.34546,0.513996,0.699846,0.709818,0.0562996,0.0566024,3.34134,2.42891,3.17305
03001627,1be38f2624022098f71e06115e9c3b3e,1.96806,1.63835,0.571232,0.557647,0.823305,0.0940824,0.0484428,0.996651,1.14588,1.0259
03001627,9368cd9028151e1e9d51a07a5989d077,3.21579,3.3515,0.41412,-0.390633,-0.465609,0.556115,0.566878,1.35201,1.28713,1.25257
03001627,9368cd9028151e1e9d51a07a5989d077,3.61252,4.9218,0.437691,0.692093,0.70119,0.126064,0.115966,1.33151,1.35263,1.40043
03001627,9368cd9028151e1e9d51a07a5989d077,0.0277915,2.05017,0.444975,0.789716,0.127464,0.368488,0.473623,5.64311,3.29743,16.7017
03001627,9368cd9028151e1e9d51a07a5989d077,-2.09425,3.15896,0.421737,0.92841,0.265722,0.23162,0.117473,37.5176,7.9198,31.111
