# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,987770212e08392d2c528d33bca1ac2,3.46684,1.58159,0.411044,0.0491225,0.053105,0.698487,0.711957,1.04043,1.18191,1.05223
02871439,e3ae56f176b77359aa1bd50387389420,3.29039,0.47891,1.29931,0.694901,0.716648,-0.0485588,-0.0342123,1.35679,0.958212,1.44408
02871439,e3ae56f176b77359aa1bd50387389420,4.45143,2.72234,1.33776,0.017594,0.0643651,0.694117,0.716763,1.44951,1.00061,0.932557
02933112,da5d7b5dfa92abdace5d6e9371bb5c33,6.76711,1.84427,0.549971,0.540542,0.519906,0.469317,0.466104,0.921259,0.860742,1.08635
04256520,c81cf82daa56a165271513b292108db,5.70652,0.68843,0.831775,0.738941,0.673246,-0.0263911,0.00314314,2.33014,2.64455,2.35406
04256520,c81cf82daa56a165271513b292108db,2.60801,3.13375,0.896313,-0.479993,-0.483601,0.51688,0.518239,2.36012,3.01969,2.28609
03001627,987770212e08392d2c528d33bca1ac2,4.12339,2.27444,0.383294,0.69781,0.707888,-0.0483144,-0.098095,1.15109,1.12448,1.29079
04379243,bcfda4ca76d65ca8d4eb6d6477feba27,3.1635,0.980484,0.469359,0.718998,0.693667,-0.0405866,-0.0148698,2.35864,1.34064,1.60192
02933112,da5d7b5dfa92abdace5d6e9371bb5c33,5.78318,2.32622,0.505557,-0.0504841,-0.0387239,0.693001,0.718123,0.882474,0.808441,1.21647
02747177,93d5f21e94ac5fb68a606c63493ddb7c,5.18312,2.64732,0.254686,0.54297,0.762375,-0.309406,-0.168037,0.681418,0.511799,0.708894
04379243,bcfda4ca76d65ca8d4eb6d6477feba27,5.86485,0.959398,0.437196,0.713519,0.688701,0.0175209,0.127572,2.05058,1.51026,1.86816
02747177,93d5f21e94ac5fb68a606c63493ddb7c,3.61668,2.82765,0.247282,0.55019,0.584007,-0.328685,-0.498189,0.543228,0.555001,0.424581
03337140,e58274d0771d56f77984fb9ec7e40829,3.38138,3.51274,0.509744,0.0845944,0.029321,0.640144,0.76302,1.33979,1.10022,1.41247
02747177,93d5f21e94ac5fb68a606c63493ddb7c,6.97664,1.454,0.303925,0.440777,0.5677,-0.476529,-0.506313,0.544547,0.57569,0.761683
03337140,e58274d0771d56f77984fb9ec7e40829,4.23259,0.832059,0.463868,0.713685,0.699276,-0.0252569,-0.0320765,1.25022,1.01441,1.38471
