# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02871439,c007d1b4972f70102751be1fc72418bb,5.61922,2.76627,1.11972,0.6972,0.685404,0.156323,0.140344,2.32359,2.33571,2.17593
04379243,35b696cb05089cdcc8dbe21f531a88d0,4.16086,4.65163,0.536531,0.691963,0.696233,0.15024,0.117793,2.1816,1.91516,2.00222
03001627,60647c98b5fc96b13002761e7a3ba3bd,3.5568,3.57416,0.453721,0.643222,0.552949,0.370842,0.378139,1.35808,1.28369,1.3223
03211117,3bb7a8505b99216a53227dcd0d547ba6,4.62975,4.91023,0.887082,-0.039834,-0.0170175,0.760374,0.64804,0.733392,0.719848,0.67126
03001627,60647c98b5fc96b13002761e7a3ba3bd,4.51768,4.11089,0.465607,0.695569,0.702244,0.129327,0.0794467,1.353,1.36764,1.32099
04256520,fee8e1e0161f69b0db039d8689a74349,1.14544,1.88293,0.54734,0.560396,0.62582,-0.39782,-0.368843,2.7983,4.13319,3.00372
03642806,5b5247b13d5b21bdad2954b86711abbd,3.57828,4.42335,0.809721,0.771829,0.599534,-0.0806747,-0.195782,0.355295,0.38126,0.440893
03001627,60647c98b5fc96b13002761e7a3ba3bd,1.36143,3.20695,0.462962,-0.186221,-0.153787,0.666527,0.705275,1.38635,1.32682,1.40599
02747177,93d5f21e94ac5fb68a606c63493ddb7c,4.80442,2.42219,0.418365,0.599822,-0.530465,0.315375,-0.509273,0.568393,0.420127,0.500239
03211117,dae83168187a9ef8628fbfd12f0feda1,2.92477,4.27112,0.826107,-0.178418,-0.205961,0.769992,0.576939,1.07377,0.784487,0.943942
02773838,54cd45b275f551b276bb31db0358e9c6,4.1989,2.52084,0.229759,0.902084,0.326837,0.270802,0.0780258,2.13542,1.1794,1.90634
03001627,60647c98b5fc96b13002761e7a3ba3bd,2.51155,3.09955,0.468281,0.732199,0.541952,-0.385354,-0.147223,3.42508,1.4032,4.04974
03085013,56794ac8b1257d0799fcd1563ba74ccd,4.91868,4.30289,0.848596,-0.0751914,-0.112791,-0.699071,0.702086,0.58389,0.6946,0.464917
03211117,dae83168187a9ef8628fbfd12f0feda1,5.62028,4.0279,0.351527,0.340291,0.78223,-0.458682,-0.248854,0.727903,0.794162,0.806387
