# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02933112,225905a8841620d7f6fe1e625c287cfa,3.06898,0.948136,1.01228,0.713729,0.698866,0.0367112,0.0288224,2.07716,2.11377,1.96032
03337140,2cc64133d27c1946ce5d6e9371bb5c33,0.643388,2.71208,0.683399,0.506998,0.518312,-0.47507,-0.498612,1.53264,1.30951,1.30683
02808440,d970177e3a932dc344221bef0fa3c36b,4.04511,0.602323,1.50401,0.572745,0.806322,0.130588,0.0689505,1.16438,1.17129,0.893239
02747177,e519a53461b3b75b66f3eac0b0a36798,1.16544,3.52793,0.502237,0.0748265,0.0355895,0.677983,0.730393,0.787636,0.688276,0.863993
02933112,aa28deb4dd304d12f51f77a6d7299806,1.57734,0.804755,0.635838,0.721395,0.691105,0.015996,0.0413127,2.14632,1.86389,2.28702
02747177,93d5f21e94ac5fb68a606c63493ddb7c,4.98107,0.902856,0.258138,0.450672,0.511291,0.489344,0.544077,0.556056,0.434467,0.497885
03207941,b93e45ceb3030c473321831d2245cf06,4.26225,0.893668,0.465286,0.928208,0.229128,-0.128504,-0.26347,1.52197,1.27892,1.22419
02808440,99ee0eaaa7511e2344221bef0fa3c36b,0.43417,1.9731,1.02501,0.631018,0.763391,0.0581165,-0.125194,1.00582,1.23485,1.073
02747177,93d5f21e94ac5fb68a606c63493ddb7c,1.94823,0.712874,1.19643,0.516362,0.668533,-0.269068,-0.46264,0.549163,0.636357,0.454566
02808440,f37c6c427d253657bbf140c61ceddce2,0.183753,3.27996,1.94518,0.500466,0.552354,-0.471321,-0.471482,0.988311,1.08331,0.887768
03207941,1418f648e32f1921df3a1b0d597ce76e,1.3414,0.458582,-0.46285,0.560317,-0.816186,-0.119666,0.0746031,1.39943,1.20537,1.23665
04379243,821f2cc776043008efe8aae804e55d6f,1.38841,1.80936,0.589363,0.711002,0.658328,0.0358634,0.24453,5.44789,3.75912,5.43689
02808440,99ee0eaaa7511e2344221bef0fa3c36b,0.678064,1.25544,1.6428,0.0589339,-0.139443,0.927574,0.341598,1.13667,1.44531,1.60552
02808440,99ee0eaaa7511e2344221bef0fa3c36b,-0.0789507,0.967083,1.67854,0.648586,0.552994,-0.523,-0.00195288,1.29662,1.69421,0.99807
02933112,30675877e822626e3fe047712e43e185,1.53296,3.76502,0.969131,0.542153,0.583761,-0.556348,-0.236159,2.18793,1.44109,1.54219
04330267,b296fbfbbe5dccf09c12d6260da9ac2b,28.0325,15.0767,-14.7269,0.903477,0.231295,0.0319244,0.359463,1.55987,1.57179,1.61575
