# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,9795162b409011c2a6fee8e2140acec9,4.91476,7.82818,0.459549,0.458256,0.577353,-0.498661,-0.456072,0.98384,1.08775,1.00012
03001627,3211fc4f31b15964aee892adc836ce83,5.22479,1.4376,1.31862,0.606032,0.752871,0.238956,0.0938642,1.54236,1.41496,1.57698
04379243,22c2431d6be8a3a8d6983f351200ac6a,4.97851,3.55194,1.00805,0.108776,-0.00916831,0.756757,0.644517,1.55937,1.33008,1.67348
03001627,9795162b409011c2a6fee8e2140acec9,2.58342,6.85257,0.525877,-0.495485,-0.464667,0.533902,0.503516,1.02813,1.03199,1.06552
03001627,3211fc4f31b15964aee892adc836ce83,3.19769,6.36752,0.498801,0.693013,0.713027,0.0337386,0.100931,1.53073,1.04786,1.4661
03001627,9795162b409011c2a6fee8e2140acec9,3.94894,6.83643,0.495957,0.537322,0.523494,0.525809,0.400953,1.01893,1.08101,1.03874
03001627,9795162b409011c2a6fee8e2140acec9,4.69958,5.45827,0.648115,-0.282162,-0.369916,0.710921,0.527388,1.03669,1.06684,1.02978
03001627,9795162b409011c2a6fee8e2140acec9,4.95532,4.43715,0.696807,-0.353439,-0.42021,0.67018,0.499363,0.974054,1.08196,1.02973
03001627,9795162b409011c2a6fee8e2140acec9,3.0003,8.00441,0.413003,-0.365615,0.0189466,0.158605,0.916958,1.13443,1.14132,1.14655
03001627,9795162b409011c2a6fee8e2140acec9,5.38693,2.90636,1.01658,0.530105,0.533236,-0.657634,0.0465422,1.04434,1.02238,1.00886
03001627,9795162b409011c2a6fee8e2140acec9,4.0182,8.86728,0.431263,0.288834,0.618137,0.540834,0.491914,1.05975,1.03903,1.02783
03001627,9795162b409011c2a6fee8e2140acec9,4.8369,3.06392,1.7207,-0.316514,0.94288,-0.07373,0.0732188,1.02584,1.01721,1.04385
04379243,658138c87c9184f279368d1198f406e7,4.26884,1.82502,0.949324,0.645809,0.420035,-0.239441,-0.590906,0.945268,1.16607,1.14924
03001627,9795162b409011c2a6fee8e2140acec9,5.03142,9.12056,0.434317,0.563665,0.646509,-0.479624,-0.185116,1.04247,1.05283,1.0563
04379243,658138c87c9184f279368d1198f406e7,3.44011,8.76855,0.309355,0.450532,0.867168,0.113662,0.179223,1.24612,1.27864,1.28085
04379243,658138c87c9184f279368d1198f406e7,5.30683,4.83007,0.57931,0.215705,0.157086,0.773421,0.574992,1.356,1.14444,1.27124
03001627,9795162b409011c2a6fee8e2140acec9,5.55447,5.46013,0.672491,0.153716,0.641927,0.356378,0.661284,0.971605,0.976046,1.0724
03001627,9795162b409011c2a6fee8e2140acec9,3.20898,8.05842,0.929514,0.0394657,0.944817,-0.2284,-0.23151,1.06635,1.08333,1.08641
03001627,9795162b409011c2a6fee8e2140acec9,2.39863,8.69584,0.401186,-0.295483,-0.0793393,0.675174,0.671219,1.00915,1.03803,1.00397
