# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,3.98338,8.54057,0.707349,0.0336012,0.0104586,0.711984,0.701313,1.07962,1.06535,1.00001
04379243,7bbd4240f837e20a6716685cf333d2c1,3.94427,8.04553,0.899189,0.00604852,0.0492685,0.722012,0.690098,1.42459,1.39069,1.48169
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,5.28737,4.82348,0.753477,0.600509,0.584451,-0.379955,-0.391715,0.980134,1.07425,0.967118
04379243,7bbd4240f837e20a6716685cf333d2c1,5.98534,4.85593,0.940564,0.528215,0.499924,0.497784,0.472521,1.5547,1.34018,1.41376
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,3.24069,8.10609,0.79888,-0.494911,-0.475222,0.533833,0.494216,1.09268,1.04329,0.979361
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,3.67634,6.00705,0.775417,0.725635,0.68363,0.0068745,-0.0778272,0.965896,1.021,0.939824
04379243,7bbd4240f837e20a6716685cf333d2c1,5.97865,2.87592,1.05732,-0.0124388,-0.0348448,0.706245,0.707,1.58835,1.43416,1.45716
04379243,7bbd4240f837e20a6716685cf333d2c1,3.71258,6.55248,0.936525,0.501409,0.498284,-0.490831,-0.509301,1.30098,1.25054,1.16675
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,6.00508,4.2568,0.798326,0.713877,0.698972,0.0129215,-0.0406263,0.964176,1.13575,1.0135
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,4.40103,6.21263,0.823605,0.581686,0.704507,0.378942,0.147356,0.992358,1.04236,0.993608
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,4.03032,7.38412,0.919395,0.438065,0.833679,0.330064,0.0643122,0.991873,1.03547,1.00656
04379243,7bbd4240f837e20a6716685cf333d2c1,3.78871,1.85627,1.0983,-0.378723,0.0485377,0.508473,0.771795,1.32695,1.33774,1.36437
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,4.6299,3.75212,0.770367,0.659174,0.0297147,0.150475,0.736182,1.02903,1.00388,1.06208
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,3.24529,3.77426,1.1532,0.810924,0.351038,-0.466874,-0.034693,1.03338,1.02899,1.01028
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,6.0485,2.36465,0.860369,0.743341,0.658012,0.10465,-0.0592685,0.977311,1.05701,1.08197
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,2.90572,4.13276,1.00322,-0.244208,-0.269863,0.324775,0.872959,1.00065,0.991093,1.01159
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,4.25892,3.47604,0.975365,0.75766,0.591263,0.200432,-0.190226,1.02802,1.04556,0.993253
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,5.45804,1.25387,1.06678,0.120114,0.691103,-0.67807,0.219477,0.926292,0.938482,0.968371
04379243,7bbd4240f837e20a6716685cf333d2c1,3.73826,3.68539,0.961798,-0.00331142,0.00200584,0.32083,0.947129,1.50119,1.58456,1.51678
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,3.11215,2.82347,1.33019,0.50733,0.709188,-0.190167,0.451116,1.02628,0.989259,0.95482
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,5.79695,3.58046,1.26752,0.728995,-0.451918,-0.33219,-0.39241,1.04217,1.00622,1.02551
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,2.70122,2.31999,0.970276,-0.208453,-0.0753085,0.627679,0.746254,0.962066,1.07721,0.966061
03001627,d73e46e07bdb3fe75fe4ecea39e8bd40,-4.97637,0.905758,-4.06817,0.619346,0.778111,0.103933,-0.0122663,1.05279,1.03506,1.00536
