# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02933112,225905a8841620d7f6fe1e625c287cfa,2.6048,1.13527,0.854291,0.706644,0.687763,0.123349,0.11145,1.90652,1.80361,1.86959
04330267,601c1c3d98596cc34a60c1a189046dd1,1.59867,2.71741,0.945774,-0.095603,-0.104051,0.677411,0.721906,1.69214,1.38393,1.59894
02808440,148ec8030e52671d44221bef0fa3c36b,1.50024,2.95041,1.78898,-0.15447,-0.0883231,0.752138,0.634529,1.11926,1.5288,0.838775
03207941,b1080bd937b04a44575f4e5007488531,1.56182,2.73548,0.293195,-0.110424,-0.1062,0.681466,0.715634,1.60128,1.32649,1.3589
02933112,31a7cd3b7990834cde650492e45fb14f,2.06571,2.71454,0.684728,-0.130574,-0.109367,0.687261,0.70616,1.66932,1.71849,1.62762
02808440,ff507a7e1febf2ea3321831d2245cf06,0.789786,1.13624,0.848493,0.591653,0.613643,-0.326848,-0.408117,0.826622,0.999279,0.865894
02933112,68aa1ed740374787de650492e45fb14f,1.63703,0.884865,0.708703,0.718003,0.682788,0.0979279,0.0931854,1.59039,1.41193,1.47487
02808440,f37c6c427d253657bbf140c61ceddce2,1.16482,2.50719,1.80235,0.69723,0.70092,0.0824324,0.12564,0.969098,1.13643,0.893419
03761084,c597a020f422d48a90071898148dca0e,0.972413,2.90043,0.996958,0.905567,0.422896,0.0171225,0.0285491,0.570023,0.674123,0.70068
02933112,4cee2825142a64acde650492e45fb14f,1.61749,2.11596,0.721197,0.676977,0.71166,0.0534275,0.179966,2.66727,1.34623,4.24671
02933112,68f25e77ac6bdea7de650492e45fb14f,0.989579,1.81605,0.716514,-0.464176,-0.473624,0.501011,0.556066,3.22209,1.32543,1.99201
02808440,be9496165cc6322244221bef0fa3c36b,2.5786,0.882644,1.9234,0.774167,0.60992,0.145248,0.0869801,1.05679,1.15025,0.997284
02808440,f37c6c427d253657bbf140c61ceddce2,1.04678,0.754562,0.531029,0.72618,0.672659,0.0566303,0.130328,1.18377,1.04521,1.50102
02808440,d970177e3a932dc344221bef0fa3c36b,1.20986,2.54869,1.29476,0.601362,-0.577833,-0.415494,0.363095,0.900284,0.690053,0.681709
