# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,e4b40369894a16ce6821a1e68ba5ebab,2.63924,6.72554,0.583053,0.507416,0.528017,-0.48092,-0.482123,1.24509,1.22146,1.28718
03001627,e4b40369894a16ce6821a1e68ba5ebab,2.61014,4.9496,0.543216,0.634814,0.650537,-0.304995,-0.284239,1.31844,1.24577,1.32475
04379243,899f815eaad62b56d8cad143689f8b51,3.00753,5.62962,0.31325,0.528879,0.523576,-0.488514,-0.455533,1.73996,2.44162,2.54452
03761084,1508af47d1e83932a10831b4711b98b9,4.41605,7.82223,1.24178,-0.218122,0.0467437,0.710776,0.66711,0.924519,0.973807,0.68578
02933112,b7be75d3cb83457a44221bef0fa3c36b,1.09187,5.35458,0.601599,0.300705,0.378118,0.615636,0.622572,2.10548,1.29905,1.71642
02933112,3f51197359289bf839d3717288022c20,1.76042,2.98205,0.724164,0.642568,0.536638,-0.414762,-0.356508,0.989429,1.11613,1.1757
03046257,425e82131e7a8db3bde2b05b8fa4f117,1.12117,3.65446,1.30439,0.417505,0.892028,-0.16504,-0.0523266,0.445044,0.548056,0.465526
04379243,67e32538a35a5011a0ab1d82ef09f78f,1.50699,3.30763,0.303272,0.610391,0.624992,-0.321044,-0.365703,1.89749,1.94696,1.78148
03001627,e4b40369894a16ce6821a1e68ba5ebab,2.70384,6.21764,0.533771,0.536162,0.0710036,-0.422116,-0.727535,3.97502,1.50411,3.3647
02801938,eb0ad0de58fbfd32ca972daa503b3095,0.97914,5.36861,1.4391,-0.250265,-0.292488,-0.6613,0.643818,0.860441,0.850416,0.896695
02933112,b7be75d3cb83457a44221bef0fa3c36b,4.1769,8.27056,0.407497,0.707107,0.707107,1.50199e-10,4.30644e-11,0.825539,0.968057,1.05414
