# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
04379243,bcfda4ca76d65ca8d4eb6d6477feba27,1.45994,3.29806,0.454266,0.697152,0.672678,-0.167582,-0.182755,1.86056,1.37105,1.83504
03211117,830b29f6fe5d9e51542a2cfb40957ec8,2.99756,6.14394,1.07948,0.193757,0.141918,0.731865,0.637724,0.738371,0.75438,0.659423
03001627,6f36520144753550f91663a74ccd2338,4.24867,5.17925,0.478192,0.557135,0.557577,0.402068,0.465886,1.24854,1.23519,1.25057
03001627,6f36520144753550f91663a74ccd2338,4.74968,1.90668,0.449913,0.561549,0.511464,0.466123,0.453649,1.23639,1.25768,1.26481
03337140,ae4c4273468905586ae3841175e518b2,3.86927,5.75699,0.445611,0.0808659,0.0920025,0.663955,0.737672,0.891246,0.952291,0.858156
03337140,f33558146907dde59118eee0b123125f,6.07684,5.03802,0.569099,0.552277,0.603559,0.391553,0.421181,1.11679,0.993933,1.1406
03211117,830b29f6fe5d9e51542a2cfb40957ec8,4.6558,0.627138,1.07231,0.503073,0.46834,0.49464,0.531889,0.746554,0.765169,0.865174
03001627,6f36520144753550f91663a74ccd2338,5.02902,5.35678,0.533731,0.00849931,-0.0214144,0.663807,0.747549,1.348,1.27907,1.25719
04379243,4c5bc4f3d5a37c6dca9d5f70cc5f6d22,4.97758,2.93753,0.459896,0.715647,0.694063,-0.0671427,-0.0402207,1.99725,1.91254,2.4879
03211117,ab68830951b9a5a02ba94c8f6eceab22,4.4259,3.03394,0.859533,0.804945,0.324012,0.153202,0.472874,0.596974,0.651347,0.648759
03001627,6f36520144753550f91663a74ccd2338,2.48416,5.2074,0.459833,0.665462,0.701302,-0.192829,-0.167787,1.23582,1.31665,1.23722
03001627,6f36520144753550f91663a74ccd2338,2.01593,3.60614,0.352694,-0.428922,-0.474813,0.507105,0.577428,1.32078,1.31802,1.18023
03211117,ab68830951b9a5a02ba94c8f6eceab22,5.60313,3.42655,1.09296,0.749349,0.615317,0.154259,0.18991,0.707129,0.749097,0.613678
03337140,ae4c4273468905586ae3841175e518b2,1.77608,4.73282,0.402994,0.667993,0.674665,-0.270658,-0.159239,1.09142,0.947239,1.02554
03211117,c98e0e745a92abccaa60d250862f15f,5.47775,4.02975,0.958109,0.276503,0.383668,0.608821,0.636931,1.18629,0.775087,1.20465
03211117,830b29f6fe5d9e51542a2cfb40957ec8,5.01784,2.96114,1.03682,0.112458,0.174875,0.739896,0.639786,0.651015,0.966887,0.599052
03001627,6f36520144753550f91663a74ccd2338,3.73417,1.02913,0.410429,0.401187,0.543413,-0.518301,-0.524514,1.22853,1.36741,1.23589
03337140,ae4c4273468905586ae3841175e518b2,2.55021,2.8921,0.225219,0.691574,0.589514,-0.276822,-0.312359,0.716476,0.854327,0.728984
04379243,4c5bc4f3d5a37c6dca9d5f70cc5f6d22,2.87173,6.23751,0.482701,0.688572,0.69964,-0.112721,-0.153837,1.81229,1.92506,2.05553
03001627,6f36520144753550f91663a74ccd2338,5.64155,3.6764,0.603848,0.633292,0.133058,0.540421,0.537757,1.28028,1.31119,1.28211
04379243,4c5bc4f3d5a37c6dca9d5f70cc5f6d22,5.56396,2.74954,0.495908,0.761783,0.53201,-0.353581,0.107853,4.94984,2.11022,3.41821
04379243,4c5bc4f3d5a37c6dca9d5f70cc5f6d22,3.18266,3.22659,0.350869,0.707457,0.704939,-0.0384052,0.0330366,2.82336,1.82112,2.47497
04379243,4c5bc4f3d5a37c6dca9d5f70cc5f6d22,4.40038,3.56104,0.456794,0.378225,0.28493,0.572683,0.669174,4.81813,2.01355,4.85918
