# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02871439,88d2609fe01abd4a6b8fdc9bc8edc250,2.69898,0.985835,0.70395,0.680901,0.701552,0.164216,0.131269,1.89767,1.36566,1.8466
04256520,289e520179ed1e397282872e507d5fff,1.53604,3.44194,0.51448,-0.13346,-0.13159,0.69703,0.692113,2.09007,1.74737,2.04502
02871439,fb1a15143f6df0b35d3dc7a81f13d5e8,1.2782,0.689599,1.67303,0.67521,0.53177,-0.38113,-0.340664,1.22426,1.34913,1.46177
03001627,bdc892547cceb2ef34dedfee80b7006,4.19908,2.41078,0.417919,0.698827,0.71306,0.0315524,-0.0468134,1.27956,1.36368,1.42772
02871439,1ab8202a944a6ff1de650492e45fb14f,0.42614,2.98314,0.333281,0.574644,0.569856,-0.436454,-0.393137,1.1159,0.834568,1.10501
03211117,7c06bba1afa0553225a454369d791fb0,3.81777,3.06472,0.780374,-0.315581,-0.329222,0.679554,0.574655,1.32599,0.762584,1.38641
02747177,cb8c6fc0e70e3dc12d1fcd0df2dc6d5c,4.9337,2.1776,0.174338,0.71139,0.702797,-0.000785073,-0.000311671,0.41113,0.314,0.342929
03337140,a369ef0e532948457283e1ee3c77e168,2.43415,2.26,0.275728,0.463761,0.408511,0.538981,0.572314,0.839744,0.794987,0.897188
04379243,b2b4829e281f1ca09a87002a4eeaf610,0.386328,3.01927,1.49075,0.575036,0.542593,-0.375916,-0.483336,0.958258,1.5326,0.942779
03337140,bfcdaac4627b7c13a7a7a90dc2dc5bd,2.06403,0.84286,0.499815,0.694348,0.684411,0.212718,0.0649099,0.829682,0.710211,0.715802
03211117,7c06bba1afa0553225a454369d791fb0,4.32188,3.01493,0.793438,0.664727,0.282618,0.390361,0.570862,1.26571,1.05792,4.70504
03211117,792839c9e28f5afe4edf4a0df1fbc500,4.5968,3.60964,0.838254,0.665922,0.536136,0.410374,0.317332,0.637667,0.574265,0.748563
04379243,6365205d2324234fc8a1efeb4b91d393,4.91242,3.05595,0.718153,-0.386466,-0.553714,0.581136,0.45423,3.4412,2.3008,4.41697
02933112,6ec7c811025a30a2e3a031805ace4a99,0.919938,1.01188,1.37197,0.282095,0.424505,0.423304,0.74902,3.08495,2.85502,2.56018
02773838,54cd45b275f551b276bb31db0358e9c6,2.84717,2.28019,0.784847,0.135749,0.802056,-0.467979,0.34536,0.880048,0.932358,0.891687
03211117,792839c9e28f5afe4edf4a0df1fbc500,4.02821,4.44958,0.828855,-0.337439,-0.375794,0.127898,0.853555,11.4353,3.25841,15.2373
