# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02871439,3edaff50f5355da2666ec9bdd91ab5f1,0.46662,1.6583,1.03006,-0.432496,-0.488141,0.508184,0.562508,2.21046,2.63046,2.22431
04256520,7fd704652332a45b2ce025aebfea84a4,1.28522,1.41103,0.39998,0.669857,0.726324,-0.124163,-0.0912675,1.7732,1.64296,1.80386
03001627,3fa2fccd96f3e5b5347185e772ead5bd,3.57728,0.939051,0.551218,0.671724,0.654273,0.248126,0.243202,1.28721,1.27551,1.27136
03211117,6fcbee5937d1cf28e5dbcc9343304f4a,3.83074,1.79045,0.980917,0.0369626,0.0466183,0.751251,0.657329,0.932748,0.680745,1.65118
03337140,ae4c4273468905586ae3841175e518b2,5.04582,2.43198,0.446172,0.16617,0.134018,0.682008,0.699494,1.15424,1.2828,1.07214
03337140,ae4c4273468905586ae3841175e518b2,2.39176,1.21727,0.291695,0.710848,0.701822,0.0253551,0.0387124,0.893067,0.874757,0.68941
03211117,48f2b6c3c82635c119609759f8339ed9,4.38789,1.45,1.11328,0.102889,0.211582,0.682263,0.692217,0.811802,0.796374,0.864023
03211117,48f2b6c3c82635c119609759f8339ed9,0.506216,1.63108,2.36304,0.534622,0.394617,-0.473359,-0.578263,0.958124,1.22512,1.13653
04256520,61f828a545649e98f1d7342136779c0,1.4062,2.02053,0.0502046,-0.0491636,0.994539,-0.0845829,-0.0363329,1.55993,2.34043,2.62363
02871439,c214e1d190cb87362a9cd5247487b619,5.03312,-0.0746777,1.02294,0.657736,0.745309,-0.0357877,-0.103037,2.2427,1.67478,1.52321
