# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,689dce303ca3781c19fb4103277a6b93,1.40364,4.60195,0.518538,-0.267718,-0.272309,0.655763,0.651268,1.25085,1.01822,1.25078
03001627,689dce303ca3781c19fb4103277a6b93,1.87061,5.07518,0.523846,-0.31036,-0.259977,0.61755,0.67433,1.39515,1.01713,1.39278
03001627,6f36520144753550f91663a74ccd2338,2.59079,1.22665,0.414739,0.732577,0.66769,0.0606019,0.117682,1.21705,1.19551,1.1254
02747177,85d8a1ad55fa646878725384d6baf445,6.22843,0.509865,0.309723,0.698682,0.618101,-0.179229,-0.312524,0.457961,0.399873,0.45224
03001627,b1da0d9aab6d2308608505d960f2a393,4.58282,1.5097,0.587582,0.652587,0.752161,0.0498589,0.0767975,1.01759,1.11563,1.0127
02747177,85d8a1ad55fa646878725384d6baf445,3.15874,0.376107,0.358795,-0.0286355,-0.0455784,0.713886,0.69819,0.801594,0.539103,0.562545
03001627,2bf05f8a84f0a6f33002761e7a3ba3bd,1.50503,2.19999,0.577524,0.585961,0.524944,-0.432104,-0.440874,1.2835,1.32223,1.2564
03001627,2bf05f8a84f0a6f33002761e7a3ba3bd,3.95841,1.46978,0.526249,0.685784,0.720125,-0.0410182,-0.0971454,1.2537,1.2617,1.21392
04379243,899f815eaad62b56d8cad143689f8b51,3.44306,2.25741,0.262485,0.688286,0.723826,0.0389441,0.0286666,3.80155,2.21032,3.63057
03001627,9368cd9028151e1e9d51a07a5989d077,3.24733,1.39436,0.482891,0.704866,0.708639,-0.0315232,0.00144724,1.42442,1.43777,1.2882
03001627,2a39dbeb52262b975babe43b460dfe6e,3.66576,4.72728,0.565436,0.282528,0.124459,0.581589,0.752623,1.4054,1.1807,1.35581
03001627,9368cd9028151e1e9d51a07a5989d077,3.9415,3.33313,0.480433,0.318243,0.363113,0.611821,0.626535,1.31475,1.36637,1.31188
03001627,2a39dbeb52262b975babe43b460dfe6e,5.42516,2.8253,0.479385,0.437116,0.495222,0.542928,0.518569,1.19887,1.05455,1.11417
03001627,6f36520144753550f91663a74ccd2338,5.76637,1.97005,0.390342,0.412946,0.577495,0.494329,0.501611,1.19243,1.19937,1.19802
03001627,b1da0d9aab6d2308608505d960f2a393,2.80483,4.42687,0.571425,0.00283181,0.0880088,0.723301,0.684896,0.997245,0.993646,1.06132
04379243,899f815eaad62b56d8cad143689f8b51,-3.01302,2.32232,0.339948,0.384332,0.620587,0.683471,0.0053481,2.57964,93.8212,101.046
