# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
04379243,104ebf7f96c77fb46a0faccc2a4015d8,3.88949,4.01869,0.364765,0.707184,0.701667,-0.0674776,-0.0547823,1.29728,1.34709,1.34146
03001627,1c2caacac14dfa0019fb4103277a6b93,2.54006,4.02045,0.521803,-0.462385,-0.471818,0.533738,0.527932,1.24993,1.44842,1.2279
04256520,4e1ee66994a95492f2543b208c9ee8e2,3.7691,3.04544,0.575294,0.702777,0.711268,-0.0116383,-0.00814596,1.90719,2.21357,1.8702
04256520,4e1ee66994a95492f2543b208c9ee8e2,3.972,7.72721,0.579314,0.00533291,0.022358,0.700865,0.712924,1.94384,2.18088,1.9092
03001627,1c2caacac14dfa0019fb4103277a6b93,5.22451,6.57276,0.53126,0.486554,0.502774,0.515911,0.494286,1.22009,1.39712,1.22254
04379243,104ebf7f96c77fb46a0faccc2a4015d8,3.95722,6.76086,0.401049,0.69827,0.714133,-0.0204521,-0.0448827,1.27832,1.33661,1.29789
03001627,1c2caacac14dfa0019fb4103277a6b93,5.07705,3.88473,0.56428,0.535325,0.516245,0.460083,0.485018,1.28236,1.36844,1.30393
04379243,db545f0422e72d3379368d1198f406e7,2.47477,3.27201,0.177066,-0.0846624,-0.108203,0.706733,0.694012,1.22858,1.14523,1.35928
04379243,adabe7da527cc52983572753b9298b2b,6.06168,3.67423,0.248698,0.53628,0.559888,-0.450451,-0.442744,2.08633,2.05231,2.05123
03001627,1c2caacac14dfa0019fb4103277a6b93,2.69829,6.68691,0.611273,-0.425435,-0.442581,0.55098,0.565286,1.30881,1.34979,1.18413
04379243,db545f0422e72d3379368d1198f406e7,5.15428,7.51338,0.185967,-0.00400039,0.026771,0.694356,0.719122,1.20148,1.12078,1.08171
04379243,db545f0422e72d3379368d1198f406e7,5.33106,3.16951,0.265404,0.691585,0.722004,0.0183236,0.00916509,1.36378,1.13762,1.18816
