# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02871439,c214e1d190cb87362a9cd5247487b619,0.351957,4.79159,1.08777,0.510888,0.606741,-0.41304,-0.447502,1.41879,1.15498,1.2814
02871439,c214e1d190cb87362a9cd5247487b619,2.18055,0.570826,1.35846,0.688023,0.71652,0.0545447,0.101236,1.6513,1.74433,1.49434
03211117,64f6ac23636c5c2c8a17805dbfb751e2,5.36318,6.1505,1.4047,-0.0836357,-0.0991079,0.756832,0.640615,1.34414,1.27225,1.5228
03001627,cc3d9160369d09845e61ef8e2af97499,1.18384,1.60288,0.918556,0.571837,0.546742,-0.426304,-0.438567,1.04156,1.08984,1.08473
04379243,e0229fb0e8d85e1fbfd790572919a77f,2.57237,6.59543,0.932052,0.580544,0.565268,-0.408953,-0.419759,0.995714,1.20987,0.923914
04256520,60fc7123d6360e6d620ef1b4a95dca08,5.93385,3.43125,1.35656,0.718634,0.676408,0.118688,0.109321,3.71905,3.95292,3.07462
02871439,4996e0c9dac4ba3649fade4fe2abc936,1.67179,0.600015,1.39088,-0.0274317,-0.109517,0.646432,0.754572,3.62095,1.97158,1.86747
03001627,8ab6783b1dfbf3a8a5d9ad16964840ab,3.8339,1.02226,1.25189,0.540971,0.464606,0.549782,0.435007,1.33508,1.11089,1.1546
04379243,449491be7c2586bf261efd8e659b02a2,6.387,5.37305,1.10181,0.446655,0.436654,0.545159,0.559137,2.47288,1.37751,1.8533
03001627,cc3d9160369d09845e61ef8e2af97499,4.89975,2.81718,1.17501,0.695393,0.691997,0.092291,0.170445,1.71138,1.34328,1.49162
04379243,466e5bcb7038889d9d48ed08450a6532,5.49522,5.75474,0.993567,0.73379,0.610966,-0.23746,-0.178566,2.44715,1.43113,2.34331
