# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02871439,c007d1b4972f70102751be1fc72418bb,3.04229,0.43814,1.11341,0.663381,0.663055,-0.255016,-0.235054,2.18441,2.09874,2.16144
03001627,8ddae5e2493ab76af91663a74ccd2338,2.50728,3.392,0.531739,0.60745,0.638908,0.317552,0.349231,1.29759,1.24864,1.25459
03001627,7e8b24aab1f2681e595557081060d0b,3.12473,1.11889,0.546747,0.699633,0.609632,0.252659,0.273908,1.17145,1.05848,1.16475
02871439,3d422581d2f439c74cc1952ae0d6e81a,4.77027,1.6477,1.16754,0.587597,0.642155,0.387122,0.304145,1.82459,2.12711,1.88342
03337140,2f449bf1b7eade5772594f16694be05,1.1813,2.57833,0.468872,-0.331324,-0.251585,0.710382,0.567704,1.30631,1.30596,1.33141
04379243,59f04ddbd896f4f5430644dfe647c381,1.8317,1.91585,0.657639,0.631571,0.648228,-0.350086,-0.241576,1.13071,1.82285,1.15867
03337140,9404bf7671ce9cc52871cc0b3cc1a485,4.83636,2.58452,0.747904,0.606031,0.570804,0.377173,0.405771,1.14791,1.59441,1.45492
03001627,1016f4debe988507589aae130c1f06fb,2.88896,2.06058,0.689269,0.810405,0.435244,-0.0732267,-0.385284,5.38283,2.81809,6.61684
04379243,6e1dc5da243fc523c5f48f9175316bec,2.64305,1.61092,0.854463,0.0577821,0.976741,0.101622,0.179755,1.47476,1.70247,1.94026
03001627,49434684366778973002761e7a3ba3bd,2.88784,4.17076,0.404632,0.781507,0.576367,0.0191605,0.238076,9.62356,1.99978,30.8159
04004475,6039a39331a844138796ffe7637b86a0,1.7858,3.10984,0.78918,0.661001,-0.717695,-0.0829626,-0.202754,1.37965,1.26974,1.04781
