# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,e6328c1bb6b194f262e682c9809bff14,5.96831,2.46684,0.468768,0.759666,0.632505,0.0824488,0.126677,1.2401,1.03956,1.0456
03001627,1be38f2624022098f71e06115e9c3b3e,4.54005,1.81027,0.353975,0.540943,0.542629,-0.433339,-0.474501,0.955767,1.04869,0.961849
04379243,899f815eaad62b56d8cad143689f8b51,2.52702,3.66013,0.238244,0.694162,0.648417,0.240753,0.19933,1.83856,2.25315,1.77344
03001627,73f9aa75944ecf0b9debdd405104de8c,1.67413,4.12694,0.395709,0.584327,0.59598,-0.382042,-0.396754,1.19942,1.28448,1.30674
03001627,e6328c1bb6b194f262e682c9809bff14,6.13575,3.98529,0.489983,0.728899,0.528761,0.33948,0.271794,1.12668,1.01122,1.21759
03001627,1be38f2624022098f71e06115e9c3b3e,3.42718,1.20118,0.427218,0.513453,0.491296,-0.417437,-0.56634,0.909147,1.08986,0.936423
03001627,1be38f2624022098f71e06115e9c3b3e,2.71728,2.81224,0.343071,0.843834,0.527869,-0.0891771,-0.0366839,0.936745,1.10422,1.02348
03001627,1be38f2624022098f71e06115e9c3b3e,3.92203,6.05317,0.425277,0.737276,0.621011,0.260169,0.0555024,0.969755,1.09814,0.960242
03001627,e6328c1bb6b194f262e682c9809bff14,3.99238,4.88298,0.511126,0.669988,0.71115,0.0961593,0.190094,1.21628,1.08965,1.00918
04379243,fb50672ad3f7b196cae684aee7caa8d9,1.11796,6.06975,1.18237,0.691079,-0.646008,-0.177188,0.271455,2.03565,1.89841,2.04611
04379243,fb50672ad3f7b196cae684aee7caa8d9,1.00578,6.0546,0.656509,0.646233,0.706048,0.230271,0.175651,2.1366,2.00353,2.15149
04379243,fb50672ad3f7b196cae684aee7caa8d9,1.8234,6.03593,0.648961,0.609852,0.643486,-0.353688,-0.298179,2.02935,1.88414,2.06818
03001627,1be38f2624022098f71e06115e9c3b3e,5.49159,4.15431,0.421088,-0.3785,0.903951,0.189793,-0.05991,0.920676,1.03764,1.03917
03001627,1be38f2624022098f71e06115e9c3b3e,0.959771,5.23686,0.471645,0.673993,0.67859,0.102168,0.273514,0.944361,1.06011,0.961478
03001627,e6328c1bb6b194f262e682c9809bff14,2.51136,3.97172,0.677314,0.639923,0.152413,-0.634266,0.406173,1.15847,1.0466,0.971654
03001627,e6328c1bb6b194f262e682c9809bff14,5.60555,0.88091,0.441425,0.630511,0.444373,0.159817,0.615993,1.08769,1.16587,1.23806
04379243,fb50672ad3f7b196cae684aee7caa8d9,4.44044,5.70211,0.57622,0.716101,0.697529,0.0244936,-0.00726418,1.81218,2.01265,1.92933
04379243,fb50672ad3f7b196cae684aee7caa8d9,3.80873,3.91791,1.0405,0.710996,-0.443365,0.399091,-0.372342,7.83554,2.1877,8.66838
03001627,1be38f2624022098f71e06115e9c3b3e,5.2881,5.18103,0.47455,0.612826,0.77677,-0.0787576,-0.12194,0.960054,1.22371,1.40353
04379243,899f815eaad62b56d8cad143689f8b51,3.94669,4.36501,0.266357,0.692383,0.72073,-0.0132973,-0.031262,4.76246,2.45649,12.7159
03001627,e6328c1bb6b194f262e682c9809bff14,4.14494,8.10287,0.638306,0.669935,0.673409,0.0405883,0.309934,1.20275,1.13196,1.13323
03001627,1be38f2624022098f71e06115e9c3b3e,5.00074,5.84157,0.626163,-0.421312,0.693169,0.491617,-0.316742,0.939723,1.02405,0.90932
03001627,1be38f2624022098f71e06115e9c3b3e,5.83402,1.87557,0.48891,0.639932,0.756249,-0.0880361,-0.104045,0.950825,1.1838,0.958118
03001627,1be38f2624022098f71e06115e9c3b3e,3.69574,1.85642,0.381404,-0.173008,0.80554,0.555383,0.112798,0.978377,0.906097,1.08547
03001627,1be38f2624022098f71e06115e9c3b3e,24.4794,26.9772,-35.5708,0.805146,0.522052,0.0533072,0.276333,1.02629,1.09764,1.0768
03001627,1be38f2624022098f71e06115e9c3b3e,-42.0517,301.165,13.1615,0.53497,0.727113,-0.340728,0.262713,1.01076,0.958849,0.941172
