# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,bf9f2ecb581640bdf91663a74ccd2338,2.84412,5.67922,0.417913,-0.0519672,-0.0697022,0.677675,0.730204,1.15202,1.15909,1.20046
03001627,bf9f2ecb581640bdf91663a74ccd2338,2.70934,1.44333,0.382919,0.708816,0.696187,0.0735752,0.0865431,1.07949,1.03949,1.17126
02773838,54cd45b275f551b276bb31db0358e9c6,0.614152,0.776902,0.341165,0.637646,0.130747,-0.156561,0.742833,0.591036,0.771644,0.588496
03001627,bf9f2ecb581640bdf91663a74ccd2338,5.16511,3.25557,0.354623,0.579667,0.400389,0.537658,0.463248,1.20982,1.15055,1.05807
03001627,bf9f2ecb581640bdf91663a74ccd2338,3.95927,1.34519,0.370037,0.685016,0.721965,0.0621583,0.0752101,1.16647,1.09667,1.25263
04379243,899f815eaad62b56d8cad143689f8b51,2.95988,3.07511,0.251216,0.597094,0.499328,-0.551306,-0.300354,2.62773,2.33391,8.85623
04379243,899f815eaad62b56d8cad143689f8b51,3.50553,2.94347,0.257456,0.688403,0.543785,0.352969,0.325288,4.13202,2.16969,4.79943
03001627,bf9f2ecb581640bdf91663a74ccd2338,4.30359,4.40964,0.573602,0.808078,-0.427955,0.364485,-0.176113,1.13475,1.16362,1.12556
04379243,5c938860481a2d0f62ba00e4e73bbc2,3.29649,3.53743,0.380026,0.726561,0.680838,0.0404789,0.0832526,3.1912,2.97364,4.81601
03001627,bf9f2ecb581640bdf91663a74ccd2338,1.44383,3.75656,0.425784,-0.195401,-0.0981887,0.858779,0.463331,1.11355,1.15252,1.1865
04379243,899f815eaad62b56d8cad143689f8b51,3.9938,3.16056,1.30048,0.0117955,0.0136001,0.717529,-0.696296,2.05023,2.33236,1.82036
03001627,bf9f2ecb581640bdf91663a74ccd2338,2.63983,4.62307,0.358005,0.420254,0.646179,-0.469798,-0.430266,1.28128,1.1609,1.2555
03001627,bf9f2ecb581640bdf91663a74ccd2338,1.87349,4.89201,0.735773,0.380641,0.520067,0.60676,-0.46528,1.10888,1.05456,1.23016
03001627,bf9f2ecb581640bdf91663a74ccd2338,2.5758,5.38855,0.820517,0.330757,-0.443511,-0.11326,0.825269,1.32761,1.37573,1.23872
04379243,899f815eaad62b56d8cad143689f8b51,3.21963,1.93049,0.239931,0.609916,0.78479,-0.00275238,-0.109997,3.60308,2.44046,11.9395
04379243,899f815eaad62b56d8cad143689f8b51,3.25294,1.42444,0.239182,0.636118,0.769099,-0.000507196,-0.0619616,3.38201,2.33936,14.6432
03001627,bf9f2ecb581640bdf91663a74ccd2338,4.02645,5.24905,0.825778,0.93966,-0.113041,-0.32222,-0.0208705,1.24133,1.35096,1.17016
03001627,bf9f2ecb581640bdf91663a74ccd2338,2.41033,5.15401,0.389014,0.569205,0.798403,0.142777,0.134808,1.2082,1.20055,1.35899
03001627,bf9f2ecb581640bdf91663a74ccd2338,4.48354,4.86909,0.434767,0.648447,0.750633,-0.0308096,0.12295,1.19453,1.21437,1.42366
03001627,bf9f2ecb581640bdf91663a74ccd2338,1.80149,3.22647,0.581441,0.854417,-0.515613,0.0597873,0.0232352,0.992444,1.11995,1.13079
03001627,bf9f2ecb581640bdf91663a74ccd2338,1.78407,5.23661,0.366713,0.46044,0.841509,-0.257179,-0.117113,1.16786,1.13298,1.20019
03001627,bf9f2ecb581640bdf91663a74ccd2338,4.59978,2.48005,0.7848,0.50211,0.447828,-0.33469,0.659787,1.12663,1.07625,1.16035
03001627,bf9f2ecb581640bdf91663a74ccd2338,3.32685,5.36795,0.690729,0.925097,-0.0992532,0.342462,0.130632,1.24064,1.26185,1.22861
03001627,bf9f2ecb581640bdf91663a74ccd2338,-9.44545,24.0391,24.5101,0.425627,-0.139882,0.887829,0.105042,1.079,1.17198,1.07728
