# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
04256520,93b421c66ff4529f37b2bb75885cfc44,5.41078,2.13164,0.40071,0.500344,0.50754,0.501231,0.490741,2.04788,2.04731,1.81971
02747177,8e09a584fe5fa78deb69804478f9c547,4.48044,4.04095,0.756591,-0.0147862,0.00158451,0.694629,0.719215,1.40733,1.21501,1.20839
02747177,85d8a1ad55fa646878725384d6baf445,0.684162,1.21738,0.446364,0.526936,0.45082,0.443377,0.567906,0.636354,0.494058,1.16452
02933112,40470660e2b7a9ad6fa0ab61d9f9d96d,0.817013,2.44913,0.565651,-0.463333,-0.497972,0.511249,0.525329,1.92851,2.24739,1.55975
02747177,c21d8f5641be31a285cac25b72167160,4.11838,4.09286,0.256087,0.530137,0.558945,-0.457456,-0.44415,0.42997,0.429571,0.414488
04004475,1d8d5d60023482dcab0a8ebbed30d677,2.25369,0.874714,0.94233,0.70428,0.709665,0.0147319,-0.0121719,1.29216,1.77761,1.72867
02933112,4068c751d46ca222de650492e45fb14f,1.27419,3.66187,0.818065,-0.137759,-0.0807672,0.684183,0.711613,2.00095,1.59591,1.92393
04379243,4c5bc4f3d5a37c6dca9d5f70cc5f6d22,5.45018,1.05755,0.368143,0.469057,0.443306,0.525823,0.554055,1.50137,1.75251,1.48376
02871439,601359d274c2c00a1497d160eced5e7a,3.28887,1.96136,1.16701,-0.34716,-0.382281,0.57238,0.636964,1.54602,1.44745,1.63751
02747177,11d2b7d8c377632bd4d8765e3910f617,4.42709,3.41348,0.71976,0.502575,0.648759,0.379888,0.426867,1.18738,1.1983,1.13886
