# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,d619fd50c4d0fb46dea83bbf303af433,4.75911,8.24838,0.561273,0.27369,0.296288,0.609742,0.682292,1.36582,1.24292,1.36683
04256520,8659f0f422096e3d26f6c8b5b75f0ee9,4.61985,6.11354,0.452662,0.276078,0.28018,0.637896,0.662094,2.13322,2.86061,2.13662
04256520,8659f0f422096e3d26f6c8b5b75f0ee9,2.75345,4.57489,0.680198,0.688997,0.619125,-0.257449,-0.275112,2.10081,2.72222,2.10709
02747177,85d8a1ad55fa646878725384d6baf445,9.26268,6.59342,0.347404,0.163378,0.915591,0.330958,0.159585,0.28694,0.296422,0.363413
03211117,50934056d4c1735dc9d02d4e580c2722,6.54232,7.79662,0.896611,-0.0437008,-0.0279429,0.706686,0.705624,0.89493,0.682819,0.829313
02871439,4996e0c9dac4ba3649fade4fe2abc936,6.18499,8.3953,0.95535,0.628571,0.571497,0.354522,0.390646,2.44965,2.08226,3.15243
04379243,612117acf07984468e52a975e7251969,6.79323,7.52131,0.481311,0.591378,0.740132,-0.195162,-0.25375,2.11412,1.76523,2.22211
02747177,85d8a1ad55fa646878725384d6baf445,6.10819,7.8252,0.339442,0.540578,0.728605,0.343145,0.243235,0.531043,0.595136,0.539336
04379243,460a915796f36eaa55f86bb3ad320a33,6.57611,8.48628,0.657195,0.535992,0.720416,-0.392652,-0.198839,4.33437,2.13945,4.22058
03211117,d0959256c79f60872a9c9a7e9520eea,7.14066,7.588,0.982214,0.648788,0.735621,-0.0982394,-0.168178,1.18879,0.659175,1.70694
04379243,460a915796f36eaa55f86bb3ad320a33,4.13687,7.2009,0.744646,-0.305102,0.179612,0.776683,0.520975,6.73357,3.01318,5.67266
04379243,460a915796f36eaa55f86bb3ad320a33,3.72143,5.83055,0.205613,0.736065,0.35329,0.545182,-0.190186,0.993954,1.31309,1.33873
03211117,d0959256c79f60872a9c9a7e9520eea,6.27474,8.03984,1.31301,0.661062,0.730081,0.0223872,-0.171689,1.85358,1.98615,4.34867
03001627,9368cd9028151e1e9d51a07a5989d077,5.47389,9.83787,1.01302,0.222789,0.556324,0.791536,-0.11975,1.25816,1.46198,1.25023
