# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02871439,96c6507b07129f4ce0e03ec44119b17,0.93264,2.52754,1.39274,0.710337,0.611409,0.291069,0.192038,1.91066,1.87549,1.81446
03001627,9368cd9028151e1e9d51a07a5989d077,2.34641,2.64291,0.512783,0.624476,0.774774,0.0921261,0.0355994,1.3162,1.35723,1.26045
03337140,4ecbfec208b1aac12f84cb7932f866fd,2.95168,1.60832,0.593471,0.672785,0.683189,0.220381,0.179013,0.904066,1.06612,0.88616
03211117,edfc3a8ecc5b07e9feb0fb1dff94c98a,3.14671,3.91179,1.05441,-0.251782,-0.220055,0.734404,0.59062,0.739307,0.709788,0.744613
03211117,a296a6d7957a8ce9eb752889d5199f9f,0.805165,1.20982,1.07441,0.540018,0.507391,-0.461892,-0.487432,0.726429,0.928784,0.891574
03001627,d619fd50c4d0fb46dea83bbf303af433,3.67026,3.24239,0.509247,0.607337,0.629085,0.309792,0.373393,1.33437,1.37111,1.37918
03001627,d619fd50c4d0fb46dea83bbf303af433,1.31067,2.03622,0.586676,0.575092,0.639567,0.389816,0.32904,1.29199,1.37286,1.387
04379243,612117acf07984468e52a975e7251969,3.40085,3.82338,0.48072,0.642152,0.709881,0.218205,0.189988,1.82505,2.01022,1.85681
03001627,5d60590d192c52553a23b8cb1a985a11,5.97567,4.24856,0.30732,0.659414,0.730122,-0.13637,-0.116186,1.29347,1.1143,1.33749
04379243,612117acf07984468e52a975e7251969,1.06546,1.54401,0.595447,0.374439,0.403433,0.610271,0.569743,2.54528,1.98118,2.45529
03001627,d619fd50c4d0fb46dea83bbf303af433,1.98296,1.1909,0.588763,0.534471,0.414583,0.554151,0.485158,1.3315,1.32425,1.40032
04379243,4d2f7c689e77df6b6dc1766995c17a41,1.58349,0.612015,0.440469,0.622735,0.630307,-0.308643,-0.34591,2.0991,1.51276,1.91265
02933112,462ee81a089208caf2f140388f79bf7c,0.383714,2.09581,1.00112,-0.205832,-0.0659094,0.732076,0.646029,1.21298,1.17346,1.02663
04379243,c6c412c771ab0ae015a34fa27bdf3d03,2.2891,1.67748,1.07034,0.647835,-0.484496,0.540276,-0.23168,3.87986,2.32434,5.59688
03001627,d619fd50c4d0fb46dea83bbf303af433,1.84577,2.27685,0.513053,0.735236,0.349925,0.579836,0.0277657,1.73977,1.82132,3.07777
03001627,5d60590d192c52553a23b8cb1a985a11,2.87695,2.72229,0.385351,0.567536,0.687354,-0.429384,-0.145178,2.08375,1.71495,2.14755
04379243,c6c412c771ab0ae015a34fa27bdf3d03,3.00046,2.15906,0.638956,0.835057,0.373016,0.211642,0.344596,13.1493,4.93878,7.67502
04379243,c6c412c771ab0ae015a34fa27bdf3d03,-0.575208,2.71854,0.659143,0.781648,0.558155,-0.0504623,-0.273758,20.1977,3.06252,10.4252
