# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,a1575aa70fbaab0fc05575120a46cd3b,3.16718,3.88581,0.569363,0.0519642,0.0359078,0.70064,0.710714,1.44975,1.45153,1.63432
03001627,a1575aa70fbaab0fc05575120a46cd3b,2.22289,3.98554,0.579213,0.0302145,0.037461,0.708204,0.704365,1.52452,1.48721,1.63521
03001627,2a39dbeb52262b975babe43b460dfe6e,3.61134,1.3191,0.410977,-0.204315,-0.258781,0.663422,0.671683,1.28564,1.10666,1.33264
03001627,1be38f2624022098f71e06115e9c3b3e,1.36905,1.76339,0.332481,-0.365902,-0.37295,0.599165,0.60665,0.940687,1.0888,0.92153
03001627,1be38f2624022098f71e06115e9c3b3e,3.28555,0.768032,0.350863,-0.313411,-0.274742,0.666465,0.618154,0.971376,1.16932,0.979474
03001627,1be38f2624022098f71e06115e9c3b3e,1.42848,2.54703,0.322172,0.666728,0.647983,-0.288508,-0.228813,0.946861,1.15267,0.945044
03636649,f9bed8743eba72439a4cbf5d3b79df06,4.42623,0.616269,1.16341,0.654709,0.609631,0.34196,0.287695,0.797695,0.783078,0.807278
03001627,1be38f2624022098f71e06115e9c3b3e,2.95842,1.93735,0.313443,0.338575,0.383159,0.579491,0.634623,0.959755,1.0972,0.926484
02747177,c21d8f5641be31a285cac25b72167160,4.24177,3.89799,0.236797,0.739291,0.663545,-0.112631,-0.0217162,1.39334,0.490439,0.982078
04379243,c5838a6cff5a0163a91116f8fe859a4b,4.2052,0.791327,0.125197,0.186031,0.131883,0.687357,0.689593,1.60092,1.38942,1.66132
02747177,c21d8f5641be31a285cac25b72167160,0.361152,1.59809,0.274626,0.0428829,0.0131406,0.714612,0.698082,0.486599,0.535061,0.424988
04379243,c5838a6cff5a0163a91116f8fe859a4b,2.10384,1.38333,0.0978939,0.697982,0.688993,-0.136494,-0.139567,1.61073,1.46333,1.60306
