# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
04379243,f2e1735aa2cba97222fbb0d1d627b825,5.11049,9.23164,0.512002,0.597397,0.606227,-0.388675,-0.3529,1.41141,1.73157,1.50847
03001627,d2fe67741e0f3cc845613f5c2df1029a,8.30276,1.80496,0.649761,0.682464,0.683493,0.197892,0.167091,1.26556,1.08417,1.22759
03001627,d2fe67741e0f3cc845613f5c2df1029a,7.0008,0.747404,0.643865,0.71458,0.697415,0.0537171,-0.0101138,1.28169,1.06091,1.16474
02747177,93d5f21e94ac5fb68a606c63493ddb7c,8.40788,4.27502,0.398093,0.428759,0.504118,0.449709,0.599827,0.697805,0.604476,0.527235
02747177,93d5f21e94ac5fb68a606c63493ddb7c,9.37474,1.04145,0.363795,0.537288,0.455412,0.430108,0.564738,0.617904,0.635545,0.654885
03001627,d2fe67741e0f3cc845613f5c2df1029a,2.6499,6.47708,0.716143,0.63671,0.580172,-0.367977,-0.350134,1.22189,1.24305,1.25057
03001627,d2fe67741e0f3cc845613f5c2df1029a,1.62789,5.42149,0.590095,0.624403,0.736501,0.0100317,-0.259974,1.22019,1.14551,1.58066
04379243,612117acf07984468e52a975e7251969,4.14713,5.80425,1.13775,0.345688,-0.342531,-0.686028,0.540868,9.54213,1.87861,6.01646
03001627,d2fe67741e0f3cc845613f5c2df1029a,6.13526,8.01412,0.512142,0.47504,0.311695,0.822598,-0.0227081,1.18428,1.19648,1.23728
03001627,d2fe67741e0f3cc845613f5c2df1029a,4.58977,3.21324,0.634849,0.149914,-0.204738,0.299223,0.919823,1.23399,1.22347,1.21207
04379243,4b4b745af2c816c28ffa76d198ce7f6c,8.56734,4.76066,1.10942,0.159792,-0.228754,0.715511,0.640454,1.48621,1.48805,1.64354
03001627,d2fe67741e0f3cc845613f5c2df1029a,5.72459,7.6546,0.840726,0.0386087,0.0578134,-0.333017,0.940355,1.19274,1.14974,1.15093
03001627,d2fe67741e0f3cc845613f5c2df1029a,5.01616,2.75694,0.891044,0.765343,0.271077,-0.580104,-0.0651662,1.25385,1.23747,1.46024
03001627,d2fe67741e0f3cc845613f5c2df1029a,4.86718,6.67806,0.6523,0.698819,0.703562,-0.0668285,0.110394,1.25247,1.15331,1.22764
03001627,d2fe67741e0f3cc845613f5c2df1029a,46.7092,98.2206,9.38917,-0.156394,0.46926,0.671665,-0.551545,1.24233,1.16549,1.24489
