# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03337140,7dc4c1459f2aeaa6eea9d91e5bfcfc8e,3.76631,3.85775,0.904662,0.132388,0.201963,0.68481,0.687546,1.56715,1.24342,1.63796
03001627,b1da0d9aab6d2308608505d960f2a393,5.40731,3.225,0.634423,0.420812,0.447994,0.57352,0.541567,1.0829,1.09873,1.03182
04379243,4de9fa90bcbd6beec3bd24f986301745,2.04433,1.19059,0.633696,0.714291,0.691264,-0.0448,-0.0996742,0.940137,0.949925,0.793561
02818832,20b7fd7affe7ef07c370aa5e215a8f19,3.31215,1.41199,0.607969,0.715924,0.694713,-0.049083,-0.049169,3.23422,3.51059,2.64442
03001627,b1da0d9aab6d2308608505d960f2a393,4.48381,3.73975,0.690807,0.139656,0.190321,0.714655,0.658439,0.991463,1.10409,1.02876
04379243,218f7d1742293b9b2f56d03f2a22adfb,4.90921,3.36908,0.712678,0.185173,0.157695,0.668807,0.702524,1.1368,1.38437,1.18152
02773838,54cd45b275f551b276bb31db0358e9c6,1.09137,1.31751,0.610151,0.0621729,0.124308,0.59899,0.788602,0.777256,0.616432,0.635399
02773838,54cd45b275f551b276bb31db0358e9c6,4.98685,0.537651,0.239977,0.216917,0.344727,0.410117,0.816036,0.891926,0.720742,0.920284
02747177,93d5f21e94ac5fb68a606c63493ddb7c,4.12638,3.65538,0.351011,0.52997,0.812418,0.126309,0.207737,0.469874,0.559692,0.505118
04379243,5bccf52849ce93b5f4d0ace72e0fac85,4.23032,3.18815,0.577995,0.674062,0.652418,-0.229926,-0.259085,1.1047,0.942734,1.13874
03211117,f4d398256e6ec0b4f910da6a487551c,4.62872,0.49384,1.03788,0.329384,0.605354,-0.449692,-0.568181,1.03502,1.00637,0.734895
