# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,d6da5457b0682e24696b74614952b2d0,6.07166,3.43769,0.60563,0.473662,0.479269,0.559468,0.48264,0.977427,1.22372,1.03284
03001627,d6da5457b0682e24696b74614952b2d0,4.786,3.40238,0.666603,0.681588,0.644414,-0.224303,-0.264303,1.08484,1.05747,1.09102
04379243,d4de4deff5410e2be499c77acfcee9f4,4.178,4.56236,0.754473,0.226209,0.220879,0.654761,0.686535,3.87029,2.15068,3.82254
03001627,d6da5457b0682e24696b74614952b2d0,3.6116,5.91744,0.674263,0.212047,0.330752,0.707268,0.587717,0.949385,1.09956,0.954248
03001627,d6da5457b0682e24696b74614952b2d0,4.20361,3.82438,0.683273,0.620856,0.726583,-0.248603,-0.157515,1.12915,1.18367,1.09677
03001627,d6da5457b0682e24696b74614952b2d0,5.43804,4.31761,0.701615,0.244934,0.416903,0.833732,0.266627,0.986792,1.10765,1.15447
03001627,d6da5457b0682e24696b74614952b2d0,1.84697,2.57268,0.663404,0.956051,0.172001,0.028459,-0.235736,0.973446,0.994417,0.953571
03001627,d6da5457b0682e24696b74614952b2d0,-18.7785,-5.11096,0.616548,0.8118,-0.290243,-0.322585,-0.39074,158.732,33.9587,70.2198
03001627,d6da5457b0682e24696b74614952b2d0,2.75724,5.66468,1.14307,-0.109008,-0.0588332,0.989456,-0.0750545,0.951271,1.08009,1.11964
03001627,d6da5457b0682e24696b74614952b2d0,2.84255,4.67416,0.710297,0.730227,0.681262,-0.0438112,-0.0270209,0.902269,1.07358,1.01975
03001627,d6da5457b0682e24696b74614952b2d0,4.81572,5.20296,0.775242,0.703203,0.68962,-0.162102,-0.0604351,1.00731,1.15467,1.0113
