# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,4aafa7600e0aacbf7b11ae648ea92233,5.44224,5.30973,0.535397,0.548823,0.550404,-0.449317,-0.440413,1.22717,1.13836,1.26133
03337140,44d1045be6acb7e5920de219c00d1c3b,5.31359,3.37156,0.935461,0.625925,0.583433,0.392028,0.337844,1.83808,1.40623,2.01424
04379243,234e44f27b5a2852500cffceffd2bd2b,6.07162,5.74903,0.48321,0.14636,0.178199,0.667892,0.707633,1.446,1.67386,1.31107
04256520,dcd9a34a9892fb11490ad276cd2af3a4,4.33594,6.45355,0.383448,0.157794,0.172912,0.710917,0.663174,2.36683,2.58146,2.34087
03001627,5cc61516525325f55e0d6e917505f52f,2.47267,6.78723,0.457499,-0.0853369,-0.0914151,0.68053,0.721969,1.45883,1.63408,1.31708
04379243,10f1b51f2207766ff11c3739edd52fa3,2.44236,1.61649,0.48215,0.684222,0.696478,-0.137481,-0.166906,0.964476,1.08541,1.11734
03636649,1d198eb08540837be9bd6b804c8484dd,2.297,1.30836,1.06769,0.62341,0.714495,-0.233755,-0.214979,0.984842,0.929443,0.99808
02773838,54cd45b275f551b276bb31db0358e9c6,6.89458,5.41275,0.187152,0.780334,0.391008,-0.229112,-0.430929,0.780487,0.708433,0.745119
03001627,5cc61516525325f55e0d6e917505f52f,1.19763,5.4371,0.447929,-0.422519,-0.377901,0.58813,0.576864,1.27632,1.55976,1.20446
02818832,4dbd37cb85686dea674ce64e4bf77aec,3.75229,1.54052,0.582006,0.697822,0.668613,-0.172049,-0.190789,2.79523,2.71837,2.83404
02773838,54cd45b275f551b276bb31db0358e9c6,5.21255,3.94102,0.190556,-0.154437,-0.582384,0.49086,0.629312,0.602217,0.632292,0.780893
04379243,1c2fb38795e6e3c858df8eeaf3dad1c,3.07029,6.50119,0.154622,-0.401451,-0.316929,0.664586,0.544719,2.46892,2.09561,1.65533
03636649,94f1ca2ad33eac601ae26e820e4d9a45,0.699848,5.50362,1.55972,0.830851,0.292662,-0.451562,-0.141871,0.795765,0.796735,0.774656
04379243,1c2fb38795e6e3c858df8eeaf3dad1c,3.77854,5.3185,0.140611,0.180043,0.159096,0.7017,0.670738,1.22915,1.56217,1.16963
02818832,4dbd37cb85686dea674ce64e4bf77aec,1.86934,2.6047,0.618492,0.559812,0.425978,-0.529809,-0.473767,3.41328,2.57704,2.40976
02747177,1d5e46b18684ede7ffe3432ba4f2e6d3,4.98292,2.82781,0.233799,0.631258,0.576304,-0.00856805,0.518954,0.426463,0.367122,0.534509
02747177,1d5e46b18684ede7ffe3432ba4f2e6d3,5.68288,3.91108,0.371308,0.379207,0.911455,-0.127482,-0.0959142,1.46215,0.903518,0.910195
