# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,64a699cf5b2a43473f7e27638e63d848,3.26173,1.35765,0.531076,0.468615,0.479087,0.516606,0.53291,1.31805,1.25476,1.42446
02933112,dca4c8bdab8bdfe739e1d6694e046e01,1.6355,0.6454,0.467305,0.713248,0.684343,0.130008,0.0777818,1.64424,1.56512,1.3078
03001627,96885d760de5c5e174335c2737ecf4d,0.585937,2.06121,0.465679,0.510964,0.487782,-0.488008,-0.512672,1.18306,0.977955,1.10645
03211117,800ca9956f66a22a23d94393165a64e3,1.8543,0.389703,0.919207,0.68962,0.720423,0.0631428,0.0378036,0.945101,1.21018,0.841226
03211117,4812245f2f9fa2c953ed9ce120377769,2.91246,3.37798,0.955686,0.706481,0.686082,0.131178,0.113878,0.656074,0.592228,0.68664
03211117,4812245f2f9fa2c953ed9ce120377769,2.42937,4.21506,1.06682,-0.251115,-0.142106,0.669184,0.684791,0.710945,0.552584,0.778585
03211117,4812245f2f9fa2c953ed9ce120377769,2.63252,0.897305,0.913687,0.482351,0.81818,-0.189694,-0.248867,0.744088,0.826111,0.850228
02818832,946bd5aeda453b38b3a454ed6a7199e2,1.25222,3.22975,0.481507,-0.308282,-0.358122,0.5362,0.699428,2.59286,3.04529,2.48253
02773838,54cd45b275f551b276bb31db0358e9c6,1.81135,0.942787,0.047069,0.497729,0.157804,-0.445783,-0.727077,0.979082,1.08541,1.15962
04379243,46a07944ca646df01ff8bce0e3352d0c,2.65117,3.76192,0.7309,0.564495,0.607751,-0.37067,-0.417837,1.79074,1.67735,1.75315
03211117,4812245f2f9fa2c953ed9ce120377769,0.631766,1.58259,1.61682,0.77667,0.624828,-0.0747933,0.0279268,0.782565,0.921585,0.925245
