# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02933112,225905a8841620d7f6fe1e625c287cfa,2.49279,2.13413,0.862126,0.512644,0.50909,0.486101,0.49166,2.08886,1.79679,1.82611
04330267,4979ab695941487a40b559ef47048b86,0.613924,1.88176,0.93698,-0.482611,-0.46611,0.516832,0.531708,1.8336,1.42169,1.52945
02933112,68f25e77ac6bdea7de650492e45fb14f,0.916614,0.820935,0.734258,0.705398,0.689803,-0.112773,-0.117761,1.42424,1.30483,1.36681
02808440,d970177e3a932dc344221bef0fa3c36b,2.74718,2.00732,1.89466,0.43476,0.566964,0.502042,0.487328,0.985541,1.13022,1.05777
02773838,54cd45b275f551b276bb31db0358e9c6,1.12378,3.80901,0.19113,0.855918,0.37278,-0.0955141,-0.345422,0.653225,0.644036,0.619667
02808440,38773e1ff9871cb33321831d2245cf06,1.75181,0.4712,0.912494,0.644555,0.762474,-0.0353414,-0.0439788,0.764589,0.802854,0.775049
02808440,f37c6c427d253657bbf140c61ceddce2,2.79506,0.924473,1.71695,0.585919,0.517313,0.448891,0.433108,1.84104,1.01755,0.934357
02808440,f37c6c427d253657bbf140c61ceddce2,0.287251,1.18861,1.82702,-0.418185,-0.477902,0.541921,0.550502,1.07529,1.29677,0.836291
03761084,bfe33a2e7906a28f8405745f8a74e13b,0.77267,1.57634,1.38663,-0.269843,0.894181,0.345627,0.0903696,0.902908,1.05489,1.39147
02933112,31a7cd3b7990834cde650492e45fb14f,0.155936,0.993624,0.746563,0.685599,0.715013,0.128582,0.0466669,4.22359,1.75401,3.48635
02808440,be9496165cc6322244221bef0fa3c36b,2.39994,0.548383,1.85693,0.569646,0.417259,-0.618318,-0.34508,0.856703,1.30002,0.988492
02933112,4cee2825142a64acde650492e45fb14f,1.03187,0.244997,0.785957,0.871693,0.387963,0.0927042,-0.284678,1.71406,3.00227,3.50062
02808440,be9496165cc6322244221bef0fa3c36b,3.23494,2.04738,1.35524,0.774641,0.465815,0.404453,-0.13916,1.28012,1.20796,1.1025
