# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
03001627,fc0e86a20a9606493cd6abbbeca4e2ad,1.56958,2.98564,0.579038,0.659609,0.748375,0.0529536,0.0452341,1.1394,1.1154,1.02582
03001627,fc0e86a20a9606493cd6abbbeca4e2ad,1.41861,3.92275,0.595724,-0.0762094,-0.0748649,0.677557,0.72767,1.27771,1.13017,1.02807
02747177,5268d7d72312c3645fa85fb6e983b148,5.13864,2.93847,0.71364,0.554295,0.595779,-0.431716,-0.389134,1.01015,1.20999,0.832799
04379243,580a053d716c2d5aa09e5a1a20aee2ca,2.25912,3.58391,0.725963,0.706703,0.691141,0.150869,0.0115469,3.7651,1.97112,1.95792
02773838,54cd45b275f551b276bb31db0358e9c6,2.55984,0.70668,0.3251,-0.11095,-0.00417168,0.777015,0.619613,0.699911,0.567247,0.396863
03001627,fc0e86a20a9606493cd6abbbeca4e2ad,2.77483,4.1911,0.559859,0.721159,0.571732,0.308231,0.240925,1.32885,1.13118,1.33755
03001627,fc0e86a20a9606493cd6abbbeca4e2ad,3.20034,3.24106,0.564567,0.712892,0.681826,-0.101354,-0.12894,1.28366,1.07913,1.34388
03001627,fc0e86a20a9606493cd6abbbeca4e2ad,2.4865,3.15384,0.56328,-0.326709,-0.0185599,0.519079,0.789603,6.57217,1.71217,14.6921
04379243,352be15a6b1439c135836c728d324152,1.17111,3.19967,0.792891,0.400639,-0.338185,0.599557,-0.604691,1.85799,1.81738,1.79047
03001627,fc0e86a20a9606493cd6abbbeca4e2ad,5.82673,3.9503,0.576115,0.837815,0.103447,-0.38415,0.37389,107.33,35.1467,52.9776
