# catid-cad,id-cad,tx,ty,tz,qw,qx,qy,qz,sx,sy,sz
02871439,465bb5a9ed42ad40a5817f81a1efa3cc,3.35841,2.95677,0.498697,0.178565,0.236465,0.663827,0.686682,1.23113,1.32299,1.32588
04379243,7fdb1575e7f15c199d9fad88e2f4c8ff,2.2791,3.33169,0.73225,0.242702,0.207367,0.685984,0.65385,1.48837,1.36545,1.44824
03001627,541746ddb47aa2af4e186c8346f12e6,2.25213,2.7171,0.479124,0.478677,0.522343,-0.524483,-0.472168,1.54282,1.33528,1.75488
02747177,4d6b6d392ec6b5b4c69692992c7aeb,2.42035,0.72634,0.289622,0.64756,0.550952,-0.383492,-0.360626,1.0691,0.711938,1.15676
03636649,c6755ed48456490d2744bf8869518694,2.15504,0.953142,1.3092,0.642839,0.673399,-0.212414,-0.296938,1.27948,1.37522,1.28221
02747177,93d5f21e94ac5fb68a606c63493ddb7c,3.20075,2.50205,0.281521,0.168569,0.155813,0.744191,0.627285,0.667885,0.514262,0.59341
02747177,93d5f21e94ac5fb68a606c63493ddb7c,1.15013,3.78295,0.29134,0.465975,0.833074,0.282337,-0.0956069,0.47306,0.457765,0.492975
03337140,b29dbf1f80164b31ebf17edfda20712b,2.51299,1.33937,0.337139,0.671947,0.720063,0.0487987,-0.166177,0.751924,0.84707,1.98475
02818832,1f11b3d9953fabcf8b4396b18c85cf0f,0.957119,2.00072,0.592241,-0.344343,-0.392945,0.60565,0.600175,3.07523,2.94058,2.86475
03642806,760b1f82f7133ca1de7d2830be38218d,2.29146,1.65458,0.758587,0.656076,0.754631,0.00974625,0.00123671,0.551148,0.653513,0.485357
