03001627,d6f2d44c693d2e857062f2d72cde5c95,3.1994844675064087,1.6298494879156356,-3.199826806783676,0.46868879846627237,-0.018184729170302314,0.8822355452879814,0.04075007297739543,0.45076480507850647,0.3964741826057434,0.4510464668273926
03001627,7eabd19312bde1dc9335750905007562,2.2632053922861814,1.5994676947593693,-3.712053729221225,-0.739762607999739,0.025597957002048307,0.6723393462712361,0.007472071888861725,0.5100862979888916,0.47176241874694824,0.4831399917602539
03001627,d8774646afed0312732375ced502498,4.558599254116416,1.9640492126345637,-1.45222907140851,0.7697477664884301,-0.049421045646554265,0.6359600573784177,0.024510031671005093,0.4848632514476776,0.4696623384952545,0.5036965608596802
02933112,225905a8841620d7f6fe1e625c287cfa,3.9847507886588573,1.9640492126345637,-1.45222907140851,-0.020031685329725307,0.000286792001854002,0.997448495185518,-0.06852115575020513,0.332764208316803,0.36482518911361694,0.3245618939399719
03001627,d6f2d44c693d2e857062f2d72cde5c95,3.1390793658792973,1.690613074228168,-3.7421847246587276,0.7160065684106504,0.029781576202049718,0.6972136148388675,0.018461500346560134,0.4526655077934265,0.43767717480659485,0.5028259754180908
04379243,ab7b0db92f96381f8cbb8bac2032149c,0.9040906056761742,1.5083223152905705,-1.4522290714085102,-0.7160310787566895,-0.01822992624198601,0.6970648323507894,-0.032676957378395446,0.966089129447937,0.7947449088096619,0.7386865615844727
04330267,91171b5e88099d8a642cdeb209ce68c,1.9611798841506243,1.6906130742281682,-5.580175446346402,0.23066782372444056,0.007005229352468668,0.9729956155623116,-0.004776395761228615,0.3004644513130188,0.3470483124256134,0.28149038553237915
03001627,f64aa038d1e21e0ad2ebe04c523a4739,2.4746232479810715,1.6298494879156356,-4.344804633408785,-0.1852046400376708,0.008444091589124122,0.9826387703450012,-0.006998974254519192,0.40214067697525024,0.39039164781570435,0.3538796901702881
03761084,49670b80947d34aca7f79a2a8b5d6e7f,2.9880666118115187,1.9032856263220317,-5.5199134554713964,-0.02309083417672202,0.016501541534330477,0.9993628970962495,0.02164052705931769,0.43988943099975586,0.6217029094696045,0.289803683757782
03001627,d6f2d44c693d2e857062f2d72cde5c95,2.3538130447268486,1.812140246853233,-5.489782460033894,0.1118547079828877,-0.016837557948111283,0.9930189511423517,0.033442242995223866,0.473929226398468,0.4396525025367737,0.49733662605285645
